	variance
IRF3	0.00822721
HYI	0.008224504
CCDC18	0.008221638
SETD7	0.008217789
MICAL1	0.008212436
VNN3	0.008208472
MTRNR2L12	0.00820845
DHTKD1	0.008206972
HDHD3	0.008205943
ADSL	0.008202954
UGGT1	0.008202777
DLG1	0.008201487
LRRK1	0.008200623
MEA1	0.008198029
SLC25A24	0.008191375
TENM1	0.008189402
SF3A1	0.008187584
KIF4A	0.008187321
H2AFY2	0.00818488
ARSE	0.008179334
ATF6	0.008178893
RABGGTB	0.008177378
PAK3	0.008170913
FAM32A	0.008166788
ARF3	0.008165549
NUP50	0.008163104
KCNAB2	0.008161483
SLC35F5	0.008156383
UNC13D	0.008148123
RASGRP3	0.008147352
LRTOMT	0.008143068
CDC42BPB	0.008140929
CIAPIN1	0.00814042
MAT2B	0.008139587
TSNAX	0.008139566
RNPEP	0.008138838
PPP2R5A	0.008136932
NAIP	0.008134514
FOXN2	0.008127593
GTF3C1	0.008119319
RAB5A	0.008112985
JMJD6	0.008112894
PDP1	0.008106423
ALDH4A1	0.008104694
SEMA4B	0.008100817
SNAI2	0.00809962
PBX3	0.0080971345
KPNA6	0.00809503
NCK1	0.008094353
CREB1	0.008093297
CNOT2	0.008092104
IMPAD1	0.008091515
POLR2C	0.008091091
DOCK11	0.0080897035
POP7	0.008087186
BTN2A2	0.008083848
TOPORS	0.00807844
CHD8	0.008072694
PCYT2	0.008071699
QTRT1	0.008070479
GOLGA3	0.0080665415
TWF1	0.008062335
MDN1	0.008055933
HDAC5	0.00805276
BIRC2	0.008047417
RRAS2	0.0080421865
BOP1	0.008039228
LUC7L	0.008034721
PLA2R1	0.008020298
ADAP2	0.008019702
IQCD	0.008018993
PYCR2	0.008018187
STXBP3	0.008017304
CENPJ	0.008017024
CERS4	0.008004309
GPR87	0.008004115
B3GAT3	0.008002704
VTCN1	0.008001258
TNKS1BP1	0.0079986695
AP2A1	0.007998081
LTB4R	0.007993043
SLC16A4	0.007981576
RAPH1	0.007979265
KLHDC2	0.0079765795
CREBZF	0.007962113
TRIO	0.007961628
CDCA3	0.007961525
EDEM2	0.007961438
DENND3	0.007958731
PTCD3	0.007955337
COMMD4	0.007951505
PPP1R12C	0.007947861
P3H2	0.007945914
CPED1	0.007945492
TOLLIP	0.007944084
TMCO3	0.007942468
LRRC6	0.007940689
MRPL2	0.007936234
NDUFAF4	0.007931284
S1PR3	0.007929908
SULT1B1	0.007928877
TRIM33	0.007928444
ACOT7	0.007922345
CTBP1	0.007921475
ALG3	0.007914454
COQ8A	0.007903055
FAM126A	0.007899691
CFHR3	0.007899453
MYO1E	0.007898924
PDIA5	0.007895342
RFX2	0.007894878
TRAP1	0.007890755
IQCA1	0.007889429
TMEM126B	0.007881944
TAP2	0.007880681
MYEF2	0.007877824
AKT1	0.00787499
DRAM2	0.007873403
DNASE2	0.007870356
PPARGC1A	0.007865449
RASA2	0.007864687
TMEM248	0.007859395
E2F4	0.007856549
EFCAB2	0.007856046
SS18L2	0.007854401
NDEL1	0.007852185
TP53BP2	0.007851253
HSPA13	0.007847971
ANXA9	0.007844206
ARHGAP11A	0.00784184
AFAP1	0.007839758
EPN1	0.007838643
NCEH1	0.007836994
ATXN1	0.007832951
C20orf96	0.007826503
GPATCH2L	0.0078260265
SH2D7	0.0078209005
MCOLN3	0.007819501
SMARCE1	0.007812796
NTPCR	0.0078111943
SDCCAG8	0.007804104
NRXN2	0.007801135
TMEM56	0.0077999556
TMEM259	0.0077977036
LYPLA2	0.0077947006
RAP2A	0.007793507
RASSF1	0.0077929026
PGLYRP1	0.007783331
FAM111B	0.0077798106
PYCR1	0.0077777035
TSPAN2	0.0077771842
TCEA2	0.0077768243
SASH3	0.0077731265
ITSN1	0.007772978
RBM23	0.007772341
TRIM6	0.0077708657
NUP58	0.0077695986
TCTEX1D1	0.0077617816
APIP	0.0077603706
KCNK15	0.007756896
TMEM214	0.0077542164
ASCC3	0.007751814
LYPLAL1	0.007749619
SAE1	0.007749608
COL5A3	0.007748848
SLC17A4	0.0077483845
PRRC2A	0.007745814
THSD4	0.007744935
DYNC2LI1	0.007740906
PRR29	0.0077395486
CD68	0.007739019
HIC1	0.007735344
PSMA6	0.0077342326
PCSK5	0.0077332654
RASGRF1	0.007729204
LAX1	0.0077283103
RTL8A	0.007727839
SRP68	0.007726599
CUL5	0.0077260253
MPHOSPH10	0.007722955
ELP6	0.0077220937
STX12	0.0077213277
GSDMD	0.0077195927
HIVEP2	0.0077120406
CCDC30	0.0077009383
C1orf56	0.007696569
CPLANE1	0.0076947864
NID2	0.0076937103
SYVN1	0.007692152
LDB1	0.0076916977
FAM214A	0.007691247
TMEM87B	0.0076890327
IFI35	0.0076857433
GDI1	0.0076799896
C17orf97	0.007675846
LYRM4	0.007668391
MICU1	0.0076635117
ARFIP2	0.007661954
LSM12	0.0076580523
RNF167	0.0076530403
FAM207A	0.0076525295
CDC73	0.0076523996
KRCC1	0.0076437364
CFAP69	0.0076433425
NCBP3	0.0076400014
AURKB	0.0076389345
GAK	0.0076388377
PIGP	0.0076328297
PLA2G12A	0.0076279445
GAPDHS	0.007618536
SNORC	0.0076178648
BICD2	0.007617116
CDT1	0.0076153446
CYP8B1	0.0076109325
ZNF440	0.0076079783
EBAG9	0.007607677
PDGFC	0.0075998427
SLFN11	0.0075953263
ITGA11	0.007588113
EPHB4	0.0075810174
PPP2R3A	0.007580256
SH2B3	0.007574371
CTDSP1	0.007574296
CDC34	0.0075728176
STAC2	0.0075718425
KNOP1	0.0075713657
DYRK1A	0.0075665773
IGSF8	0.00756004
SPSB1	0.0075570405
NR5A2	0.007549616
ITGA10	0.007548803
ATP13A4	0.0075472933
AMOTL1	0.0075404956
P2RY13	0.007535283
SACS	0.0075320797
EPB41L1	0.007529713
BTBD7	0.0075246473
MST1	0.0075239954
GFOD1	0.007514885
LRRC1	0.007513371
WAPL	0.0075120246
USP7	0.007509423
CFAP46	0.007508523
HNF1B	0.0075016194
SREBF2	0.0074997987
MOB3A	0.0074969507
PPP4R1	0.0074946694
RDH13	0.007494183
ARMCX1	0.00749145
DDX60L	0.007491051
SLC20A2	0.0074758115
RBM28	0.0074739708
DDHD1	0.007471538
NAALADL2	0.0074691433
CEP78	0.007466948
FBXL3	0.0074639707
TCF12	0.0074606584
FAM174B	0.0074600712
ZNF430	0.0074577057
NUDT16L1	0.007457703
CDK7	0.0074560484
CDHR2	0.0074550873
PLEKHM2	0.0074533224
SGK3	0.0074526845
PRC1	0.007451014
YLPM1	0.0074484195
SNRNP40	0.007445304
C5orf15	0.0074441116
FAM110A	0.007435647
PPIL4	0.0074331095
SLC38A10	0.0074254572
NEO1	0.007416549
BOD1	0.007413658
TRPM4	0.007408804
BCL7A	0.007407914
MYCBP	0.007405847
AOAH	0.0073988303
TMC8	0.0073980945
SECISBP2	0.0073953457
NPM3	0.0073946533
MLLT11	0.00739303
NCBP2-AS2	0.007392852
SAMD9L	0.007388576
ARMT1	0.0073827463
TTC19	0.007369961
TGS1	0.007369241
FAR1	0.007368222
IFIT3	0.007367792
FXN	0.007364085
SYNJ2	0.0073636346
WDR63	0.0073610996
STXBP1	0.007356338
PRPSAP1	0.00735622
SRSF8	0.00735517
SERPINA6	0.00735102
EYA2	0.0073508928
NCSTN	0.007350595
ZC3H18	0.0073502674
ZNF431	0.00734742
MMP28	0.0073420256
NTM	0.0073398454
HSD11B1	0.0073352596
GCNT3	0.0073332703
UBA6	0.0073330794
AIDA	0.007331849
THRA	0.0073308484
OXSR1	0.007330042
ARFGEF1	0.0073268097
STAG1	0.007325631
USP11	0.0073232073
C17orf58	0.0073220795
DTD1	0.007321801
TRAPPC4	0.0073210755
HACD2	0.0073184096
ZCCHC17	0.007316874
RNF187	0.0073129274
ENPP4	0.007308516
MPP6	0.007307787
C1QTNF4	0.007304393
RNF141	0.007301929
YEATS4	0.007301255
SNX18	0.007299038
B3GNT3	0.007296014
STON2	0.0072941557
HIVEP1	0.007291952
GPT2	0.0072877402
DESI1	0.0072846557
C21orf91	0.0072828024
TMEM33	0.007280824
SLC39A4	0.007279529
PPM1L	0.007275903
TMEM150C	0.0072711827
KLC1	0.0072704167
MINPP1	0.0072687143
ARHGEF17	0.0072663394
MFAP1	0.007261918
EMC2	0.0072608804
FRY	0.007256448
DHRS4	0.0072555942
TMX2	0.007253433
GREM2	0.0072526117
HOXA10	0.0072462996
ZNF552	0.0072439145
TSGA10	0.0072434903
DMXL2	0.007240869
RAF1	0.007240261
SAMM50	0.007236921
ARHGAP12	0.0072325063
SUSD3	0.007230481
ZRANB1	0.0072194254
XPC	0.0072169467
CCM2	0.007214296
PADI4	0.007208221
CASP8AP2	0.007203422
SYT4	0.0072018467
RGL1	0.007200758
ROBO1	0.0071989046
TEX9	0.00719875
CNP	0.0071967742
DNM3	0.0071910815
RIN2	0.007184099
SCN9A	0.0071832826
GPAM	0.0071722693
STX11	0.0071694986
MEI1	0.007168237
MYO9A	0.007165907
USP28	0.007165714
GDF11	0.0071622552
RPF2	0.0071600894
MARCH8	0.007144006
KIF13A	0.007143739
NAE1	0.0071409345
CD109	0.007140655
MTX2	0.0071367864
NUF2	0.0071342504
CCNL2	0.00713393
ZNF37A	0.0071286648
MOB2	0.0071216584
TNF	0.0071189427
ATP10B	0.0071126083
RNF220	0.0071124807
REP15	0.007107393
WDFY3	0.007099404
KLHDC3	0.007093912
TRIP13	0.007093761
EPDR1	0.007091643
GON4L	0.007090511
ATXN2L	0.007090504
C9orf72	0.0070865992
PLK1	0.007086566
KPNA3	0.007086279
IRF7	0.0070855278
TRIM63	0.0070854896
NEURL1B	0.0070818868
ZBED3	0.007078063
CENPH	0.0070744455
APEH	0.0070732874
NSMCE3	0.0070718275
NRK	0.007069023
BCO2	0.007067537
TSEN34	0.0070637045
WDR74	0.0070631513
LDLRAP1	0.00706284
SKI	0.007058777
SAMD1	0.007053712
SPEG	0.007053679
PCK2	0.0070461174
DR1	0.0070441747
ERC1	0.007039937
PPP2R5E	0.0070385793
SLC50A1	0.007034028
FOLR3	0.007029409
C1RL	0.0070267753
PDE3A	0.0070261513
CD58	0.0070243548
IL16	0.007018983
CYP4X1	0.007018097
SNX25	0.007017913
RNASEH1	0.0070106476
SKP2	0.007007956
PDZRN4	0.0070042284
WWP1	0.0070016384
IFT81	0.0069971466
TIPRL	0.0069953515
MARK3	0.006995313
SETBP1	0.0069939657
HAT1	0.006991798
SLC27A5	0.00699011
NXN	0.0069887578
UPF3B	0.006985125
MPP7	0.006981969
SWI5	0.0069811647
ARIH2	0.0069796294
DNAJC4	0.006979142
BCAT2	0.006976965
TBC1D5	0.0069715907
TAF11	0.0069690924
MANBAL	0.0069687404
ECM2	0.0069659874
SLC30A5	0.006965881
CAMK1D	0.0069616633
ADRB2	0.006960891
HSF1	0.006960416
SEPT4	0.006959697
KDM7A	0.0069587952
RRP1B	0.0069571626
CPSF2	0.0069562946
SMC6	0.006954828
GPHA2	0.006954347
STX2	0.0069505256
ARID2	0.0069500008
AQP10	0.006947703
SEC24A	0.0069450256
N4BP2	0.0069437996
MRPL50	0.0069421604
F12	0.0069419295
ARRDC1	0.006938976
SMIM20	0.006938766
HPS4	0.0069358847
SLC16A9	0.0069345883
ITGAL	0.0069331136
FARSA	0.0069312905
RYK	0.0069279294
CSE1L	0.006926612
TERF1	0.006922521
MRPL24	0.0069198087
ZNF330	0.006915554
ACACB	0.0069153584
NDC80	0.006912881
ARMC8	0.006907538
HIST2H2AA4	0.0069053383
ABCC5	0.0069002234
GRAMD1A	0.00689967
OTUD7B	0.0068992362
IFI27L1	0.0068990528
CDC27	0.0068959114
NOL4L	0.0068958704
PHAX	0.006891248
NOP16	0.0068891617
PTDSS1	0.0068882387
IMMP1L	0.006887084
HIST2H2BF	0.0068853884
PARP4	0.0068805316
FPR2	0.0068800002
CYTH4	0.006879789
NAPG	0.0068775397
NOB1	0.0068762307
KARS	0.0068649855
GBE1	0.0068601347
MED24	0.0068559963
AARS	0.0068532275
SLC13A3	0.0068499027
GOLGA7	0.006845746
CD5L	0.0068426323
FAM104B	0.0068420693
ECT2	0.006841514
ERF	0.006838093
FAM19A2	0.0068344027
HIST1H2BH	0.0068303724
LZTS1	0.0068288995
PCDH18	0.0068192985
SLC52A2	0.0068152267
SAMD4B	0.006814813
ZNF33B	0.006812624
SHANK3	0.0068108975
CDCA7L	0.006809685
LRRC41	0.0068093855
GAR1	0.0068091233
HIST3H2A	0.006808137
CSKMT	0.0068057324
SMIM31	0.0068044113
MAP3K7CL	0.006803431
RPS6KA5	0.0068010045
ISCA2	0.0067989905
TLN2	0.0067985044
DOK3	0.0067949276
FZD4	0.0067871734
CAPN8	0.006783799
KIAA2013	0.0067770286
APOBEC2	0.0067749834
ZNF281	0.006771989
ZNF131	0.0067668185
CDH6	0.0067648687
CDC14A	0.0067616925
PDGFB	0.0067614294
MARVELD1	0.0067574526
IL20RA	0.006755997
PANK3	0.0067558484
SYNE3	0.006755191
FHOD3	0.0067544333
CHSY1	0.006752297
KIAA0232	0.0067510507
NCOA1	0.0067412737
HEY1	0.006740487
IMPDH1	0.006732658
SSTR2	0.0067303427
AGPAT1	0.006729611
THEM4	0.0067293323
SEC23B	0.006727984
PRPF19	0.0067279353
EPB41L4B	0.006727361
CYB5R4	0.00672446
EGR2	0.0067185736
GNPDA1	0.0067153415
TRPM8	0.006710407
GAL	0.0067103733
LIN28B	0.006709694
LPCAT3	0.00670744
DNAAF3	0.006705884
UBE2Z	0.0067055803
CHTOP	0.0067008226
TCN2	0.0066984193
TXNDC12	0.006696722
BAG5	0.0066940985
TMUB1	0.0066903103
INTS11	0.0066901725
SZRD1	0.006690016
TOM1L1	0.0066879964
DAAM2	0.006686792
LONRF1	0.0066859713
TLNRD1	0.0066858856
GTPBP1	0.006684926
SLU7	0.0066830856
UBAP2L	0.006679488
TOM1	0.0066790436
GNE	0.006677104
CCDC92	0.006676874
APBB2	0.0066721034
TMEM9	0.006671984
LRRC25	0.0066710818
CCP110	0.006670538
CDK2	0.006670309
RC3H1	0.0066665574
CHST6	0.006664437
CFAP20	0.0066644223
PHF21A	0.0066631003
SCAMP4	0.00666211
AP2A2	0.0066619585
POGZ	0.006658353
HDAC9	0.006657098
C12orf45	0.00665394
CDK14	0.006653521
DRG1	0.006652894
VNN1	0.0066509643
ISOC1	0.006648449
CCDC181	0.006647219
NDE1	0.006640894
CHRAC1	0.0066371947
SPTY2D1	0.006634473
FMR1	0.0066315946
LTN1	0.006630322
GPR171	0.0066289343
ACBD5	0.0066286
GID8	0.006625967
DHX29	0.006622801
PLGRKT	0.006618966
FIP1L1	0.0066172797
ANKRD13A	0.00661594
NOTCH4	0.006614107
PDK3	0.0066112983
EVI5	0.006611146
KITLG	0.0066111386
NLRP2	0.0066108336
GNB5	0.0066087
OXCT1	0.006602689
ADA	0.006600157
CORO6	0.006599599
TBL1X	0.0065834913
KCTD3	0.0065823854
DECR2	0.0065774294
PPP3CC	0.0065763784
ARHGEF28	0.006574412
PAIP2B	0.006574395
C12orf49	0.0065724356
HINT2	0.0065718894
CHAF1A	0.006571473
ZNF267	0.0065691858
CBL	0.0065668165
ZFPM2	0.0065629515
UXS1	0.0065598194
IBTK	0.006555216
NCAM1	0.0065546017
SDHAF3	0.0065528653
TSPAN5	0.0065482943
SERTM1	0.00654716
MTREX	0.006544494
NTF3	0.00653794
GTF2F2	0.0065362216
CDC40	0.006532858
PLXNB1	0.0065319748
PNMA1	0.006529947
IFT74	0.006526107
CTTNBP2NL	0.006525673
CWF19L2	0.006524742
ZNF791	0.00652467
COQ9	0.006523397
HGF	0.0065225386
ARHGAP1	0.006520327
LIMD1	0.006517816
ZSWIM7	0.006514929
CBY1	0.0065130647
MYD88	0.006512889
ZSWIM6	0.006508867
TRIAP1	0.0065065552
TTC6	0.0065061436
RSBN1	0.0065052137
SH3BP2	0.006497501
SEMA5A	0.006478236
FAM171A1	0.006477754
BCR	0.0064773005
MTERF4	0.0064768116
B4GALT4	0.0064762756
TFAP2C	0.006475933
WDR6	0.0064741666
NUDT22	0.0064732675
PTPRD	0.006471883
BLOC1S2	0.006468095
KIF23	0.0064675068
IWS1	0.006467227
NHLRC2	0.006464
CASC1	0.0064618182
ZFP91	0.006459409
KCNQ1	0.006456361
PHYHIPL	0.006454328
TMEM223	0.006451023
PDE8B	0.006445308
ARMCX2	0.006443585
GOLGA8A	0.0064426432
ATP1B2	0.006438462
MTHFD1L	0.0064352
FAM53C	0.0064342115
TMEM232	0.006433174
ABHD3	0.0064321463
EML3	0.006431451
HLA-DQB2	0.00642983
HK2	0.0064273323
UBAC2	0.00642649
GHR	0.006423613
CCDC96	0.0064229094
REN	0.006422054
SNX7	0.006419697
CHMP4C	0.006419534
NCAPD3	0.0064192233
WDR18	0.006415913
ARHGEF7	0.006412942
EFNA5	0.0064110328
ZCCHC2	0.0064062057
SPPL3	0.0064012213
MNAT1	0.0063982788
USP9Y	0.006396316
CASP14	0.0063948147
RHBDD2	0.00639468
EXT1	0.0063928203
HAGHL	0.0063927993
SLC27A3	0.0063920342
ERI3	0.006387598
ZNF518A	0.0063828086
TMEM41A	0.0063824733
ONECUT1	0.006381743
PYHIN1	0.0063732136
VEZT	0.006370553
RARS	0.006368363
TLE2	0.0063682827
SURF1	0.006362875
MANEA	0.0063627083
CD180	0.006361823
LLPH	0.006360956
TNIP2	0.006358558
DMPK	0.00635841
NELFCD	0.006347112
CYP1A2	0.0063459557
MAP3K19	0.006344505
TRABD2A	0.006339905
IST1	0.0063373633
BLNK	0.0063355435
CTTNBP2	0.0063308435
SFSWAP	0.0063293516
RPS6KA1	0.006328346
BFAR	0.0063235885
MCCC2	0.0063180076
LILRA2	0.0063149827
LZTFL1	0.0063117836
NR1H2	0.006310614
C5orf38	0.0063098585
GATAD2A	0.006308948
TBC1D9	0.0063069924
RBCK1	0.0063033705
RCOR1	0.0063027646
C3orf52	0.0062992913
RAB20	0.0062971786
WSB2	0.006294537
TMEM184A	0.0062943567
IREB2	0.0062942714
XCL2	0.0062926007
ZNF83	0.0062925504
TNRC18	0.0062906803
NOC3L	0.0062807626
F9	0.0062773363
FBH1	0.006276842
ZNF664	0.0062692715
COA6	0.0062665218
MCOLN1	0.0062642284
STAM	0.006263098
UIMC1	0.00626221
FAM84B	0.006260804
RASL11A	0.0062592453
NEK6	0.006258094
GNG4	0.0062560122
L1TD1	0.0062525636
AKAP11	0.006252529
NEURL3	0.0062522604
ZNRD1	0.006243767
TIAM1	0.0062418478
CORO2A	0.006236681
PPIH	0.0062365537
PPID	0.006236414
FPGS	0.006235037
GAPVD1	0.006235033
PTPMT1	0.0062341643
MRPS11	0.0062302127
RNF19B	0.0062253023
PREPL	0.0062252018
SMAD4	0.006225144
TSKU	0.0062219067
IFNG	0.0062214155
THYN1	0.006220901
NCLN	0.0062206155
SLC22A4	0.006217899
INHBB	0.006217212
ELOVL6	0.0062169624
ANKRD22	0.006212291
CCDC191	0.0062103407
MARVELD3	0.0062095867
LEO1	0.006205576
CEP97	0.00620491
PPARA	0.0062038247
GPC6	0.00620319
INKA1	0.0062019243
HEYL	0.006199987
GNPNAT1	0.006198816
PM20D2	0.006198559
GPBP1L1	0.0061979042
GJC1	0.0061975755
LMNB2	0.0061972486
HOMER3	0.0061967536
NT5C3B	0.0061954227
MRPL44	0.006193601
PIP5K1B	0.0061875856
SYMPK	0.0061841747
TMEM131	0.0061812163
PSMF1	0.006180217
AGTPBP1	0.0061710007
SMAD1	0.0061689024
ANXA8L1	0.0061680838
ZC3H7A	0.0061680092
OSBPL6	0.0061674104
ZFAT	0.0061604343
MAGOHB	0.006158776
JAK3	0.006153731
WRN	0.0061533316
BROX	0.0061479313
CNTLN	0.0061456463
PIEZO1	0.0061431234
LIX1L	0.0061415858
CYP2C18	0.006140486
RNF125	0.0061372565
MSH3	0.0061350777
CORIN	0.006133968
TTC39C	0.006130705
STX10	0.006130144
SPSB3	0.0061296583
CTPS1	0.0061290776
STN1	0.006127825
UFSP2	0.006126908
FAM166B	0.006125944
ITLN2	0.0061153467
CEACAM1	0.00611468
DOCK1	0.0061136964
GOPC	0.006110573
KCNH2	0.0061092665
MALSU1	0.0061072167
FYB2	0.006105111
FCGR1A	0.0061041894
TYW3	0.006103157
PBK	0.0061015305
MRPS14	0.0060979566
ST18	0.006096427
FUT3	0.006096414
AURKA	0.006095639
ATF6B	0.0060953875
TRPV2	0.0060949908
GRHL3	0.0060919137
BMPR1A	0.0060916333
WDR45	0.00608996
EFR3A	0.006083545
TULP4	0.0060804575
TMTC3	0.0060769566
SLC35E1	0.006074678
GBP3	0.006074594
ERAP2	0.0060743573
TSC22D4	0.0060724914
CREB3	0.0060711536
TMEM170A	0.0060645645
MARK2	0.0060631917
TMCC3	0.0060603577
RALGAPA1	0.0060575446
LUC7L2	0.0060560703
WDFY2	0.006050875
PTAFR	0.006046503
AATF	0.006044877
TRADD	0.0060429024
PLD1	0.006041939
TCF21	0.006038757
BLM	0.006036988
INTS10	0.0060354304
DALRD3	0.006033958
RAPGEF2	0.006033773
GDA	0.006030644
TP53	0.0060279123
TRAK2	0.0060252384
LDLRAD4	0.0060247984
DNAH17	0.006023518
FLII	0.006020481
ELOVL7	0.0060159606
KIAA0930	0.00601475
COLGALT1	0.0060108737
TCOF1	0.006006572
CFAP44	0.0060038012
FAM189A2	0.0060012313
LCMT1	0.0059997314
ZYG11B	0.0059973025
SAMD9	0.0059965453
CDON	0.0059957206
AGO3	0.0059939637
TMEFF2	0.00598981
PLEKHA2	0.00598539
SNAP29	0.0059832986
SELENON	0.005981554
BUB1B	0.0059814365
PARP9	0.005978963
SNX4	0.005977692
UGT2B15	0.0059760343
CCSAP	0.005973178
GTF2F1	0.005972912
OXNAD1	0.0059714187
ATP6V0A1	0.0059655346
SPG11	0.005962056
MVB12A	0.0059596025
REPS2	0.005956022
ZNF655	0.005952861
KANSL1L	0.0059414795
ZFAND3	0.0059414217
C11orf24	0.0059408466
MPHOSPH9	0.0059400382
TOR1AIP1	0.0059389304
ETFRF1	0.005936718
PCDH1	0.0059361192
CBWD1	0.0059343744
SPATA33	0.005934168
ZMPSTE24	0.0059338436
KCTD1	0.005928536
AP1B1	0.005926844
ASPA	0.0059243604
STIM1	0.005916221
PPTC7	0.005913003
TMEM150A	0.0059120315
SEMA7A	0.0059105516
SOCS6	0.0059093256
SPRED1	0.0059078545
DDI2	0.0059075397
LY6K	0.005900304
SCRG1	0.005895777
KIF26B	0.005894368
RECK	0.0058936104
POP5	0.0058924183
TMEM8A	0.005890265
PHLPP1	0.005889685
REV1	0.0058892644
CBFB	0.005889233
C16orf45	0.0058876188
YIPF5	0.005883668
DACT2	0.0058817337
PHF5A	0.0058815107
GSTM4	0.0058764224
GNG13	0.0058720144
OARD1	0.0058719274
ADPGK	0.005871315
NTRK3	0.005870191
HCFC1	0.005869688
AJAP1	0.00586838
ETV5	0.0058656917
TANC1	0.0058651366
SIPA1	0.0058648232
MYCL	0.0058644363
ATAD1	0.005863171
DENND2D	0.005860559
MRPS18A	0.005859719
TRIM55	0.005851799
EBF2	0.005843836
KIAA2026	0.0058420957
TGM3	0.005839506
APOL3	0.0058392934
KHDC4	0.0058335476
STK26	0.0058318125
KIAA1211L	0.005829943
PLEKHA3	0.0058296937
HMBS	0.005829478
ING2	0.0058244076
NHLRC3	0.0058236914
ATG101	0.0058226525
RHBDL2	0.0058220048
NUP153	0.005819178
TCF7L1	0.005818876
TSSC4	0.0058183605
IFFO2	0.005817404
IKBKB	0.0058143344
FUT6	0.00580937
NPC1	0.0058018644
GATA4	0.0057980237
BAG6	0.0057975096
ATP6V1H	0.005795356
UQCC3	0.005790039
FBXO22	0.005788493
THOC6	0.005787768
SLC6A4	0.005785331
PLCB2	0.0057841144
RAB3D	0.005783922
MIGA1	0.0057811607
CDH3	0.0057807365
MGARP	0.0057792068
CAMK1	0.005778264
KMO	0.0057717343
RNPC3	0.0057675685
NEURL1	0.0057668127
BET1	0.0057662604
XRCC2	0.0057660337
QSER1	0.0057631675
AHCTF1	0.0057630725
NFU1	0.0057621454
SPRY4	0.005761012
PAK1IP1	0.0057609947
MLH3	0.0057606148
SEC16A	0.0057601123
THSD7A	0.0057588997
SNX11	0.005757241
DGKA	0.0057564005
GALM	0.005753865
MARC1	0.005753676
CCDC28A	0.005752607
ITGB1BP2	0.0057514817
NCAPH	0.005746352
C8orf33	0.005735454
VPS13D	0.0057332385
S1PR2	0.0057292716
TIMM9	0.005729252
TMEM132A	0.0057289167
LCA5	0.005727694
GLMP	0.0057271896
RRP15	0.005724588
ROBO4	0.0057233265
FAS	0.005722413
UBR4	0.0057198806
ABCG1	0.005718513
TRIM25	0.0057166726
ZDHHC19	0.005715793
FAM178B	0.0057152687
IL11RA	0.0057143825
MOSPD2	0.0057068826
TMEM220	0.005703035
UBAP2	0.005700447
CACNA2D1	0.005697896
MRE11	0.0056972057
SPIN1	0.0056955493
RGS3	0.0056953165
STRN3	0.0056912233
SIKE1	0.005689475
PBDC1	0.0056889635
CIT	0.005688559
PSPC1	0.0056878002
MPV17	0.0056862286
WIPI2	0.00568304
TIFA	0.0056814216
SOX7	0.005680094
OSBPL11	0.005679282
HES2	0.0056785857
JAGN1	0.0056713778
MED8	0.0056694066
CMTM4	0.0056692404
DENND1B	0.0056692287
PPP1R42	0.0056673004
CEP152	0.005667038
CHAC2	0.0056669754
STARD4	0.0056666657
LRP6	0.005666195
AIM2	0.005662355
ZNF358	0.0056612827
ICE2	0.0056562396
CAPN3	0.0056555304
ACAN	0.005655101
DTX2	0.005654571
PWP1	0.00565426
IFRD2	0.0056529916
GAB3	0.0056484207
SUPT6H	0.0056468435
ZFPM1	0.00564605
PTPA	0.005645762
SAMD12	0.005640388
KRT80	0.0056392034
CYHR1	0.0056388555
ZDHHC2	0.0056372643
XAF1	0.005633545
P2RY10	0.005632684
ZNF800	0.005631635
EXOSC6	0.0056287865
RNF169	0.005628747
HRASLS2	0.005626809
BMS1	0.005626542
HAUS1	0.0056258324
NME7	0.0056235944
RBM22	0.00562225
DAP3	0.0056209024
COCH	0.005615161
DNAH3	0.005613815
CHML	0.0056134043
ZBTB7C	0.0056130243
SF3A2	0.0056126527
TP63	0.0056124167
TBRG1	0.0056104944
ICK	0.005606476
KLHL5	0.005603731
DNAJB2	0.005602467
ANKRD35	0.0055992715
SNAP25	0.005598743
PITPNC1	0.0055976952
ATOH8	0.0055967164
ZFX	0.005594939
RFC4	0.0055915243
CCPG1	0.0055913017
HIST1H2BN	0.0055895844
SMIM6	0.005588787
MCF2L	0.0055880733
C11orf1	0.005586889
RNF216	0.0055858907
SLC7A1	0.0055813217
ACTL6A	0.005580224
C6orf89	0.0055786897
FAM20A	0.0055763163
SOX15	0.0055730357
PNOC	0.0055692205
CTBS	0.0055684065
CLN8	0.005567708
PIK3CA	0.005567143
C14orf119	0.005566875
USP2	0.005566262
AK6	0.005565723
CSNK1G2	0.0055605182
DEPDC1	0.005559385
LIX1	0.0055593397
GXYLT2	0.005559336
LARP4B	0.005556066
DAPK3	0.0055547524
DEXI	0.005549734
SUSD6	0.005542937
NRCAM	0.0055394503
SLA2	0.0055394224
KALRN	0.0055387337
ZHX3	0.0055370494
CKMT1B	0.005534673
GAREM1	0.0055337925
RASA3	0.005533032
ZC3H6	0.0055317543
MMP8	0.0055294805
VPREB3	0.0055281776
CD22	0.005526374
RANGRF	0.0055262507
SMIM15	0.0055247536
CCR1	0.0055180863
POLK	0.005517923
RRP36	0.005517175
ANAPC4	0.0055165472
NT5E	0.005513333
CFAP54	0.0055129565
PON3	0.0055109565
FKBP14	0.0055105034
TCFL5	0.0055097095
TMEM38B	0.0055090087
PITPNA	0.005506081
DGLUCY	0.005500004
GLT8D1	0.0054996246
