	variance
BRD4	0.02700657
MPRIP	0.027004048
PPP1CC	0.026996858
PTPRG	0.026986176
FAM81B	0.026964549
SH2D7	0.026957966
DYNLT3	0.026957525
MTHFD2L	0.026930071
FGD4	0.026927816
CCDC71L	0.02689392
PHF21A	0.02687471
RBM17	0.026857255
PIP4P2	0.026845893
MYO1G	0.026842833
CAB39	0.026823511
DAP	0.026820675
MKLN1	0.02681074
ARMCX3	0.026799023
USP48	0.026790574
HPCAL1	0.026774654
COPS8	0.026773866
ZC3H12A	0.026748477
STIP1	0.026739903
RB1CC1	0.02673431
CFAP36	0.026682524
KIF5C	0.026667124
KIAA0040	0.026655134
VKORC1	0.026641289
FABP2	0.026614944
CMSS1	0.026612578
ATP2B4	0.02659707
FADS3	0.026574139
KANSL1	0.026560389
PLEKHB2	0.026548563
CDH5	0.026538068
SMARCC1	0.026524005
ITIH5	0.026519878
NECTIN4	0.026516384
PMM1	0.026502436
ABCF1	0.026440449
MAPK10	0.026389698
SERTAD2	0.026359878
STEAP1	0.026358614
TCF7L2	0.026355203
AIF1L	0.026354678
TOMM22	0.026344111
TRPS1	0.026341815
DNAJB4	0.02633004
ZNF185	0.026314447
TXNL4A	0.026310656
THOC2	0.026310433
NIT2	0.02630282
PYHIN1	0.026299238
LACTB2	0.026283344
RICTOR	0.026268313
LTBP3	0.026252002
PLEKHA1	0.026248839
ATP11A	0.02621888
HIST1H2BC	0.02621321
TMF1	0.026212808
CLSTN1	0.02619938
ANGPTL3	0.026191428
FAM120A	0.02617785
ITGAE	0.026065629
RXRA	0.026045525
AQP8	0.0260255
HNRNPL	0.026013123
GIPC1	0.025987798
TTLL10	0.025976745
HGD	0.025972558
BSND	0.025920605
AKIRIN1	0.025911395
TMEM256	0.025899448
SHISA5	0.025886549
MZT2A	0.025882872
ADGRG3	0.025866106
PTPRA	0.025862541
MAP1A	0.02585549
DERL1	0.025852665
NPTN	0.02583549
SOS2	0.025834782
ANTXR2	0.025832022
RNPS1	0.02582894
ANKLE2	0.025816277
PLA2G12A	0.025783714
AP2B1	0.025778858
ANKRD9	0.02577798
SPEN	0.025766684
ARID1A	0.025764046
CENPX	0.025760524
GK	0.025757834
NDUFS1	0.025755648
TMEM173	0.025732374
SLAMF7	0.025731307
DPCD	0.025715364
DNMT1	0.025702108
DENND3	0.02569253
CXCR1	0.025680171
SEC63	0.025675468
FRAT2	0.025665235
MRTFB	0.025639776
LARP6	0.025621641
TRIP12	0.025593553
DCP2	0.02558727
CFAP73	0.025547352
NDUFV3	0.025546089
UPF3A	0.025516111
GTF2I	0.025494562
ZCRB1	0.02545583
ERG28	0.02542547
SUPT16H	0.025415093
ECHDC1	0.025409624
DNAH7	0.02539541
WDR72	0.025339905
GPR37	0.025318017
TFR2	0.025308523
FGFR3	0.025308086
NIPAL3	0.02530223
LSR	0.025291167
DHRS9	0.02528727
PRDM2	0.025268696
UFD1	0.02525613
ZDHHC20	0.02524382
LENG8	0.025238883
ATP6V0A4	0.025235154
FRYL	0.025231961
EHD4	0.02522913
LIMS2	0.02522321
RUVBL1	0.02521328
GTF2A2	0.025203051
DCAF12	0.025200384
DNAJB9	0.025180187
ANAPC5	0.025153477
PIAS1	0.025130324
POR	0.025107354
PCDH17	0.025082393
APOBEC3G	0.025081841
SNRPD3	0.025078608
ARHGEF6	0.025057325
SMC1A	0.024978522
PGF	0.024968134
PRKCH	0.024958178
SHISAL2B	0.024956567
EGR3	0.024954414
DPM3	0.024940506
HIST1H4E	0.024917884
NEK5	0.024890658
ADRM1	0.024872033
PTH1R	0.024846511
EIF4G1	0.024843203
CSF1	0.024829436
DOCK2	0.024828447
CALCOCO2	0.024822075
DNAJB11	0.024798721
SPAG6	0.02478389
WIF1	0.024783427
TTC14	0.024776705
ATF7IP	0.024750784
HAGH	0.024730982
LSM8	0.024718404
RSF1	0.02470888
KMT2A	0.024693523
FAM227A	0.024681663
G6PD	0.024667405
STK38	0.024660742
SLC43A2	0.024652721
UBN1	0.024652662
UBE2N	0.024612002
GALNT6	0.02461029
ZNF91	0.024589201
CENPW	0.024583125
RNF115	0.024534702
DICER1	0.024516113
RBM6	0.024514277
RUVBL2	0.02449626
NT5C	0.024484819
NT5DC2	0.024469556
STAT5B	0.02446668
LAIR1	0.024446819
MINDY2	0.024439534
PTPRCAP	0.024434516
LOX	0.024434486
C6orf222	0.024433147
BCAS2	0.024432253
FAT1	0.024422225
TRIOBP	0.024403654
GUCY1A2	0.024398526
CBR3	0.024395399
CIR1	0.024372684
CYYR1	0.024356443
UGT2B4	0.02432896
OGA	0.024314897
SLA2	0.024311816
EML4	0.024303066
HTATIP2	0.02429999
SGCE	0.024292795
RFX3	0.024273457
CREB3L1	0.024258133
CFI	0.02424143
MIER1	0.024223885
DDX3Y	0.024222512
TRAF4	0.024205869
VGLL3	0.024204712
RAPGEF5	0.024198648
MSRA	0.024190485
FNIP2	0.024183853
AGTPBP1	0.024174526
DDAH1	0.024169058
DOK3	0.024163984
SMIM4	0.024158143
ATP6V1C2	0.024134094
CHMP3	0.02412353
KRTCAP3	0.024123108
CASP8	0.0241215
KDM5A	0.024094012
ADAM28	0.024092542
SERPINF2	0.024069056
APPL1	0.024053901
RAD23B	0.02404983
PTP4A3	0.02404717
STUB1	0.024044149
DZIP3	0.024042541
HECTD1	0.024037668
LRBA	0.024033831
F10	0.024029922
PHACTR4	0.024022104
DMD	0.02401758
TRIM2	0.024014976
HSD17B10	0.024013901
LILRA2	0.02401197
PLEKHS1	0.023986092
SLC22A1	0.023965219
ANTXR1	0.023924958
IFI30	0.023909995
ITPRIPL2	0.02390711
CLCA2	0.023880593
SLC16A10	0.023847617
ANKRD10	0.023838606
ABHD11	0.02382057
STT3B	0.023815779
ISCA1	0.023812156
PPP1R15B	0.023806684
LIF	0.023805967
MRPS15	0.023804812
C3AR1	0.023804042
TLE3	0.023791723
G6PC2	0.023766523
RABL2B	0.023761109
SLC4A1	0.023759866
VCAM1	0.023743527
SCD5	0.023740942
PTPN2	0.023739956
FUT2	0.02372687
ITSN2	0.023726359
DNM2	0.023704868
CTHRC1	0.02369922
MAGEF1	0.023692347
SRGAP3	0.023691384
CISD3	0.023674663
MGAT5	0.023673357
CHP1	0.023664039
LNPEP	0.023653522
DLK1	0.023651812
GALNT1	0.023646016
KRT81	0.023611706
MAPKAPK2	0.02360346
ADRA2C	0.023582503
PAX8	0.023562288
SNRPC	0.023549566
SMC5	0.023523165
BICDL2	0.023508033
RSBN1L	0.023496117
HSD11B2	0.02349309
CNIH4	0.023462636
GPCPD1	0.023427663
C1orf43	0.023392832
SPATA18	0.023385558
CSGALNACT1	0.02337619
GZMK	0.023335412
AIG1	0.023330454
SCIN	0.023322493
SLCO2A1	0.023314543
RASEF	0.023312842
MYO9B	0.023249945
SLC25A11	0.023234343
ABCC4	0.023227895
OSTM1	0.023205858
PPARA	0.023193264
TMC4	0.02319111
TMC8	0.023158083
PTPRK	0.023152897
LPAR1	0.02313887
PCLO	0.023129616
TMEM88	0.023127927
METTL26	0.023120103
CDC42EP1	0.023119982
CSNK1E	0.023108164
SGMS2	0.023107724
XCL2	0.023105184
TSPAN6	0.023102112
ENDOG	0.023085965
MYOT	0.023081912
ST3GAL6	0.023052054
SH3D19	0.023044132
CNTRL	0.023023328
PSMD2	0.023007434
FHL5	0.022977592
STON2	0.022957081
DLGAP4	0.022952644
YWHAG	0.022949975
HOOK2	0.022942912
ALDH1B1	0.022936428
EHBP1L1	0.02291727
AHI1	0.022910435
SYTL1	0.022902485
TMEM204	0.022863226
PRKAR1B	0.022845622
ACADSB	0.022815276
COPS6	0.022786371
LDLRAP1	0.022776278
BBC3	0.022757884
CFAP300	0.022756875
ARL1	0.022748334
STX18	0.022742283
TPMT	0.022740578
AK3	0.022735467
SCN7A	0.022730043
KLRC1	0.022720415
ABCA9	0.022714958
CDHR2	0.022685383
TMEM131L	0.022665588
SIGLEC6	0.022641541
ETV1	0.022626977
LMBR1	0.022624902
MRPL21	0.022616131
FLI1	0.022613714
WDR45B	0.022606988
HYDIN	0.022597803
PRKG1	0.02257355
FHAD1	0.02255501
SLC25A36	0.022545615
OSMR	0.022544688
UPF2	0.022544513
GNA13	0.022534102
SLC1A5	0.022517607
SQOR	0.022512984
OVOL1	0.022499759
NOP58	0.02246521
EPS8L3	0.022445068
BUD23	0.022443762
P4HTM	0.022440007
WDR78	0.022438562
NEK10	0.022430615
CD8A	0.02241705
FURIN	0.02238947
CX3CL1	0.022385838
RAB11FIP3	0.022380041
PFKL	0.022362981
TCEAL8	0.022352934
REV3L	0.022331279
NBDY	0.022310551
RTF2	0.02230722
CCDC113	0.022301784
CCNB1IP1	0.022292221
PPP2R1A	0.022286113
C1orf116	0.022275854
CREB3L2	0.02226409
ORMDL1	0.02225759
TNIP1	0.022255579
CLEC2D	0.022248955
IFNG	0.022245167
LASP1	0.022240879
PPIL6	0.022210293
PRRC2B	0.02218635
DGKH	0.022168929
RFC1	0.022166677
SULT1B1	0.022158708
PEAK1	0.02212365
EMILIN1	0.022113262
ZNF644	0.022106774
PPM1K	0.022083962
KIAA1522	0.022075411
PHACTR2	0.02207293
ERBB2	0.022047896
GCNT2	0.022045052
MAGI1	0.02204454
TCTEX1D4	0.022039987
WDR66	0.02202345
FAM241A	0.022017967
WDR38	0.022008274
RER1	0.021995064
JAK3	0.021961618
ADAM8	0.021951113
SLC1A4	0.0219341
CYTH4	0.021922588
SURF4	0.02190168
DIP2A	0.021873694
TMEM231	0.021869391
SLC39A7	0.021862414
CLUAP1	0.021857208
DDX1	0.021855364
GINM1	0.021821462
DEGS1	0.02181897
F8	0.021817185
ADCY3	0.021814374
MAGED1	0.021812646
PPP2CA	0.021804297
PNPLA2	0.021791084
TAF10	0.021781445
C6orf62	0.021779211
SSU72	0.021773519
NUDT5	0.021772461
SLC5A3	0.021763584
CAPN3	0.021754038
TOB2	0.021752117
GPATCH8	0.021739217
PIN1	0.021731282
PARD6B	0.021726403
CEBPZ	0.0217174
ADAM9	0.02171248
PIK3R3	0.021712156
RNASEH2B	0.021687334
PCNA	0.021680966
SLC43A3	0.021663664
MAP9	0.021646248
TRAK1	0.021643648
BCAP29	0.021622302
ABCC2	0.021601504
EP300	0.021596042
TMEM230	0.021583583
AGMAT	0.021577828
SND1	0.021569744
CREBBP	0.021564933
CCNL2	0.021563636
COPB2	0.021558102
TAX1BP3	0.021551987
BIK	0.02154118
NAXE	0.021538984
PDE11A	0.021535905
HIST2H2BE	0.021529278
CHD4	0.021517051
PIK3CB	0.021511348
GNS	0.021493465
ELF2	0.02148523
SUMO3	0.021476964
HAX1	0.021475494
PPCS	0.021456126
NAV2	0.021449864
COQ4	0.021441253
NAGK	0.021405604
LSM2	0.021404495
CDX1	0.021396209
HOOK3	0.021383828
THUMPD1	0.021372495
GIMAP1	0.02136288
DMAC1	0.021346875
TRABD	0.021343162
WIPI1	0.021323303
ALDH9A1	0.021300288
MYBL2	0.021288648
DAG1	0.021288572
JARID2	0.021287652
ASPM	0.021276377
TMEM125	0.021260152
ADGRA3	0.0212493
SDHB	0.021239286
OAZ2	0.021236746
PLEKHF2	0.021217143
PDHB	0.02121704
TANK	0.021207396
PLIN3	0.021207344
DGKD	0.02120282
LAMTOR2	0.021200113
MAP2K2	0.021197625
ZAP70	0.021195685
ARMC3	0.021191604
PAK1	0.021185078
CLDND1	0.021178003
NUMA1	0.021162858
NCOA3	0.021156875
TMPRSS11D	0.021142256
LONP2	0.021129604
ENTPD5	0.021123093
KCNK1	0.02111984
MGAT4A	0.021116577
USH1C	0.021108577
SYT8	0.021086302
SLC35A3	0.021080865
CYLD	0.021078303
TMEM245	0.021071522
AHSA1	0.021056408
WDFY3	0.02104113
CCDC153	0.021023436
DDHD1	0.02101929
ZFYVE16	0.021013921
PHKB	0.021002704
CCDC88C	0.020989329
FARP2	0.02096372
DCTN2	0.02095669
TMEM160	0.020953521
CCDC198	0.02094016
CDO1	0.020933772
MUC15	0.020925032
RERG	0.020914998
ATP11B	0.020904291
FXYD6	0.020897014
SDF4	0.020880876
NXT1	0.020878736
RHOD	0.020856382
KLK10	0.0208517
ABCB11	0.02085061
TRAF3IP1	0.020845307
OMD	0.020832649
STX11	0.020821271
MRPL27	0.020819476
YIF1B	0.02079992
TOX2	0.020795042
DERA	0.020767745
LARS	0.020752637
VPS4B	0.020718863
LY86	0.020713784
SLC22A17	0.020674113
RGS12	0.020663891
PLCB4	0.02063942
FAM153C	0.020626944
OFD1	0.020623002
WWC1	0.020617183
ZNF22	0.020602196
RAI14	0.020599917
KIF13B	0.020586235
SHOC2	0.020569157
TENT5B	0.02056293
AFF1	0.020556329
TMTC1	0.02054996
HSPA2	0.020549932
URI1	0.020549603
SUCO	0.020533742
IL16	0.02053269
RUFY3	0.02051964
HSBP1L1	0.020481983
ACIN1	0.020472405
DOCK10	0.020463865
CTXN1	0.020424832
ELOVL7	0.020395385
PHLDB2	0.020388823
TARSL2	0.020354543
KAZN	0.020318976
RNPEPL1	0.02031653
ARID4A	0.020309333
ZNF281	0.020304365
HMGCR	0.020302054
ABCA5	0.020270905
BTN3A2	0.020253168
SUN1	0.02022396
FBXW5	0.02022018
MRPL54	0.020218004
PSMD14	0.020212969
BCL10	0.020205136
SOAT1	0.02018402
FAM111A	0.020181721
MMP19	0.020171847
COPS2	0.020154528
IDS	0.020142779
MAF1	0.020133538
APOBR	0.020127391
ASGR2	0.020116469
SLCO2B1	0.020114826
ATP13A4	0.020094272
F5	0.020093
CASP3	0.020075025
ST3GAL5	0.02005511
TRIP10	0.020054124
NPNT	0.020048242
EBNA1BP2	0.020042071
PXN	0.02002139
STK39	0.020018138
COA4	0.020017482
XPO1	0.019992115
COL4A3BP	0.019963413
ITPRIP	0.019959342
SMARCA1	0.019955415
SAMD3	0.019953461
TMEM179B	0.019950818
BLVRA	0.019945806
TAC1	0.019939974
TRIM38	0.019911837
PPP4C	0.019868959
PACRG	0.019853206
SSBP2	0.019835116
CDH11	0.019831765
SNRK	0.019825289
TAF15	0.01981446
NFKB2	0.019812148
FAH	0.019784098
FMO3	0.019777546
MGMT	0.01976424
FMN1	0.019735742
C5orf46	0.019727472
KIAA0355	0.019723693
SNTB2	0.019716777
PSMD4	0.019709226
UBE2C	0.019708095
BUD31	0.019680295
A4GALT	0.019679798
RFTN1	0.019667767
DAPK1	0.01966097
USP8	0.01965957
PRKX	0.019623214
ADAM15	0.019596796
WDR34	0.019589702
INF2	0.019584049
BRD7	0.019583873
TNRC6A	0.019577751
ZNF652	0.0195722
SETX	0.019560285
NDEL1	0.019549374
LRP2	0.01954408
UPK3A	0.019541105
CCDC6	0.019528698
EMILIN2	0.019525304
KPNA2	0.019521529
TMED4	0.019517014
CDK19	0.019506466
ACMSD	0.019500667
MAGOH	0.019496942
CHIC2	0.01948336
STRADB	0.019483237
UBE2G2	0.019474655
CCSER2	0.019472456
MARCH6	0.019464104
CBX6	0.019461554
FCRL5	0.019458825
OLA1	0.019453911
CDK5RAP2	0.019437715
DUOXA1	0.019427847
NOLC1	0.019411424
MRPS33	0.019395607
MRPL28	0.019356677
PDE4DIP	0.019352082
IGF2BP2	0.019346042
ALOX12	0.01934375
RASA2	0.019339764
REEP3	0.019319817
SLC31A2	0.019292202
GPRC5C	0.019288898
UBE2E3	0.019287944
MAGI3	0.019272747
SIRPB1	0.019263547
GCLM	0.019258209
FOLR3	0.019257585
GATAD1	0.019237278
ZDHHC18	0.01922766
FKBP4	0.019223263
HOOK1	0.019222856
GAL	0.019207913
USP16	0.019205444
DNAH9	0.019203512
KIDINS220	0.019193377
CYP27A1	0.019175487
ITGAL	0.01917535
PPP3R1	0.019170403
TWSG1	0.019164396
CYB561	0.019160539
HIF3A	0.019154526
AZIN1	0.019153133
SETD2	0.01913769
RBM26	0.019111533
DGAT2	0.019089773
ST18	0.019061113
PSMG2	0.019057197
SLC22A31	0.019054266
IFT43	0.019049007
TAP1	0.019038144
MECP2	0.0190296
FTO	0.019002642
HSD17B12	0.018995147
IRF2BPL	0.01899253
EIF4G3	0.018988177
TMEM167A	0.018978557
TMEM134	0.01897785
ASL	0.018976
RPL7L1	0.018972585
CD300LG	0.01897053
SLC39A10	0.018969908
ATL3	0.01896417
CDK12	0.01896192
CDC42BPA	0.018959932
PSMC1	0.01895042
CA12	0.01891977
SREK1	0.018911188
ZNRF1	0.018909683
NOSIP	0.018895559
LIMK2	0.01889079
MLLT3	0.018880662
KYNU	0.018880216
AOAH	0.018877901
PRPF8	0.018874273
CHCHD6	0.018862935
SLC12A6	0.018855417
SGCB	0.018833708
OSR2	0.018820705
KDM2B	0.018819923
PKP4	0.018816954
PAFAH1B1	0.018805807
SLC7A8	0.018796394
FAM102A	0.018793417
AFG3L2	0.01878785
USP47	0.0187734
ATG16L2	0.018767346
DEF6	0.018759621
RNMT	0.018756814
ARHGAP4	0.018745357
UBE2F	0.018744534
TMEM106B	0.018728402
DNTTIP2	0.018726368
RGL4	0.01869775
KHDRBS3	0.018694296
FAM43A	0.018692784
TRAPPC6A	0.018679753
GAD2	0.018667417
COPB1	0.01866321
EMC7	0.018654928
MRPL47	0.0186536
IQSEC1	0.018648913
EIF4EBP2	0.01864259
SOWAHC	0.018624758
PLAGL1	0.01862197
GNB5	0.018566877
WNK2	0.018504202
ACBD3	0.01849815
HDDC2	0.018480035
LSAMP	0.018478718
CLDN2	0.01847395
RBPJL	0.018467722
AUP1	0.018443407
ALDH8A1	0.018415581
AGPAT5	0.01840091
TCIRG1	0.018387202
STAT1	0.018369023
MRPL15	0.018368695
DRAM1	0.018352106
GJC1	0.018342296
RBBP7	0.01833632
SYNRG	0.018330287
WWC3	0.018319126
CSPP1	0.018309593
SLC15A3	0.018303866
KLF7	0.018299496
PPM1A	0.01829923
DENR	0.018289573
EPS15	0.018281668
ACVRL1	0.018262733
ADRB2	0.018261999
GPT2	0.018255237
PGRMC2	0.018254168
CNRIP1	0.018242108
NTN4	0.018227717
FNIP1	0.018218592
NPEPPS	0.01820101
C21orf58	0.018199537
SORBS3	0.018199231
GRK3	0.018186966
OR51E1	0.018184055
RNF5	0.018154705
PHF14	0.018137792
FAM13A	0.018135598
TM7SF3	0.018115573
DDX4	0.018108774
KCNJ16	0.018100504
PLCB1	0.018094124
XCL1	0.018089944
MCTP1	0.018088946
MOCS2	0.018080097
CCAR1	0.018074429
CFAP45	0.018063542
LACTB	0.018062275
PAX6	0.018035
HEXA	0.018026793
STAU1	0.018026171
CRACR2B	0.018012833
MRPS25	0.017996037
SLAIN2	0.017991925
CAP2	0.017988252
SPAG1	0.017984921
PLOD2	0.017982736
USF2	0.0179682
TOP2B	0.017967116
PUF60	0.017963706
EDIL3	0.017961407
MIA2	0.017954038
TFG	0.017953806
FABP6	0.017953373
GNG13	0.017952072
CCNO	0.017945135
MRPS18C	0.017938765
C1orf56	0.01793423
FMO1	0.017908163
PCF11	0.017906172
TRA2A	0.017885292
PSD3	0.017882211
CEMIP	0.01787549
CHI3L2	0.017872341
ARHGEF40	0.017864877
AAMDC	0.017856004
HYOU1	0.017855259
RIN3	0.017846813
TRIM8	0.017846059
STIM2	0.017842153
TESPA1	0.017842028
PTOV1	0.017828185
PTBP1	0.017821815
GNA11	0.017810803
TPBG	0.017800944
MALT1	0.017788365
PGM5	0.017780885
PPARG	0.017778974
GRHL1	0.017773269
MPG	0.017771961
CSNK2A1	0.01776671
HUWE1	0.017766124
USP14	0.017752144
SYT7	0.017750554
YAF2	0.017745005
DCLK2	0.017743759
MYL6B	0.017737126
BID	0.01772762
TANC2	0.017719958
SUZ12	0.017718606
FIGN	0.017717712
SMAD5	0.017696645
MIOX	0.017694708
CLCA4	0.017690053
ARC	0.017687084
YIF1A	0.017679878
SEPT4	0.017677369
SRPRB	0.017672142
SMIM7	0.017670063
PFKFB2	0.017667519
RHOF	0.017667048
PIK3C2A	0.017655753
IPCEF1	0.017652005
TBC1D8	0.017638309
SULF2	0.017633572
ZBTB1	0.017632244
PPP1R7	0.017617712
AC009041.2	0.017614046
SAR1B	0.017610604
SCN9A	0.01759747
KRAS	0.01758923
NARF	0.017582001
NPHP1	0.017520752
REST	0.017513005
USP12	0.017505996
DBN1	0.017503912
TMED5	0.017500844
ANKRD55	0.017498048
VWA1	0.01749075
MYD88	0.017487481
GPRIN3	0.017474798
GPR160	0.017471338
RHOU	0.017467277
ZNF326	0.017454091
CAMK1D	0.017445257
TMEM45A	0.017442817
RIT1	0.0174365
TSPAN7	0.01743614
CNIH1	0.017432312
PILRA	0.017407453
TCF12	0.017389145
RBM33	0.017387372
SH2D1A	0.017381418
STAT6	0.017379696
RGN	0.017376818
TMEM30B	0.017363437
CENPC	0.017362287
ETF1	0.017359326
SLC25A29	0.017355166
LEO1	0.01734909
LUZP1	0.017335981
MST1	0.01732985
CPNE1	0.017292483
VTI1B	0.017284019
EI24	0.017283967
MRPL18	0.01728364
OSBPL9	0.017276522
CARS	0.017274916
ACO2	0.01727462
YPEL2	0.017274613
CMTM8	0.017274028
DNAJC7	0.017243022
CDH13	0.017238563
NAAA	0.017237736
SLC7A5	0.017233998
CDCP1	0.017194169
BIRC6	0.017189799
DLX5	0.017187262
PDGFD	0.017175285
TMEM30A	0.0171696
TCEAL1	0.017169472
ORAI1	0.017143702
IP6K2	0.017143361
C1orf198	0.017132893
ST5	0.017129675
DENND5A	0.01711631
ITIH2	0.017109685
NOSTRIN	0.017107978
EXPH5	0.017092962
RASSF7	0.017079942
DAAM2	0.017076917
ZFAND6	0.017073167
PUM1	0.017071612
GOLGA8A	0.017050646
ADAM17	0.01704674
MTR	0.01703565
TIA1	0.017031722
CDK4	0.017016781
LDB2	0.017016543
SNF8	0.017005827
KDM2A	0.017000642
ZNF593	0.016998561
WDR43	0.016996568
HIST2H2AA4	0.016993193
KLHL24	0.016992478
CFHR1	0.016991429
MAPK15	0.016986173
ISOC2	0.01697336
ARAP2	0.016972423
DNAJC19	0.016970562
FOXO1	0.016925508
SFT2D1	0.016912242
PSMC6	0.016884072
LARP7	0.016883159
STXBP5	0.0168821
HECA	0.016879583
VSIG8	0.016864127
RPS6KA2	0.016853767
KIAA1109	0.016850898
SMARCD3	0.016845595
TWF2	0.016841544
FADS1	0.016840583
ABAT	0.016837675
BACH1	0.016835093
PKD2	0.016834194
COA1	0.016828781
CFAP52	0.016820688
RUNX1T1	0.01681405
KRR1	0.016809074
MCM7	0.016799785
HSDL2	0.016798688
HELZ	0.016785668
VPS37B	0.016771086
RPS6KA1	0.0167688
ETNK2	0.016766343
RSPO3	0.016746268
SPHK1	0.016736556
AKAP1	0.016731339
SUSD2	0.016725741
STARD13	0.016719555
NADK	0.016716838
BLOC1S6	0.016705854
CIAPIN1	0.01669447
SORD	0.01667965
TXN2	0.016674213
UBAC1	0.016672041
HBP1	0.01666197
MAP2K1	0.016620591
CDKN2B	0.016591873
ETNK1	0.016588373
TOX	0.016578162
SLC37A4	0.016552845
GLT1D1	0.01652819
PPP4R3B	0.016517
CST5	0.016489819
SLC25A25	0.016487215
CGN	0.01648449
DHCR7	0.016483856
CYB5R4	0.016462069
GTF2B	0.016459536
ERN2	0.016452735
CEP78	0.016450407
MUC3A	0.016445193
ATP1A2	0.016442187
AGPAT1	0.016423432
RNF125	0.0164191
RAF1	0.016411679
CGGBP1	0.016392564
GIPC2	0.016389199
SEC24D	0.016387584
NUAK1	0.016384315
AP3S1	0.016383072
ZCCHC17	0.016379511
AHCY	0.016379196
LRRC10B	0.016378729
RPS6KB2	0.016375987
SEMA4A	0.016371131
UROD	0.016368344
RRAGA	0.016364805
HDAC2	0.016359765
SRP54	0.016348105
KIFC3	0.016339185
C4orf19	0.016337497
MOB3A	0.016337011
UBR5	0.016331328
CSRNP2	0.016322548
OSM	0.016318798
PLCB2	0.016299902
BAZ1B	0.016295249
TPX2	0.016291529
TMED7	0.01628667
OTUD1	0.016281802
EMD	0.016276203
LRRC8A	0.016270243
MARCH7	0.016257105
RAB11FIP2	0.0162537
MDFIC	0.016240546
MCRIP2	0.016214214
GNMT	0.016208816
IMP3	0.016207088
UBE2K	0.016204843
NSRP1	0.01619677
NSMCE3	0.016195603
NSD1	0.01619077
EMC6	0.016187342
ZFYVE21	0.016187042
AKT3	0.016184503
CHRDL1	0.016183008
TRIP6	0.016165745
LIMD1	0.016162818
CACNA2D2	0.016155489
PLLP	0.01615493
TBXA2R	0.016141025
CCDC82	0.016131442
MICU1	0.016119372
SLC16A1	0.016115146
FAM200B	0.016114969
PRKCA	0.016105834
SOX6	0.016096825
DGUOK	0.016088972
CHDH	0.016076727
ATAD2	0.016072147
PPP2R2A	0.016071448
FAM214A	0.016067898
TNFSF12	0.016063638
ZNF704	0.016060362
SPG7	0.016043058
SNRNP200	0.016040852
HIST3H2A	0.01603218
MRPS26	0.016029675
SMARCB1	0.016018875
KANK1	0.016011814
GNAI1	0.016011322
GGCT	0.016007468
DARS	0.01599219
SMARCA4	0.015990922
COPA	0.015985483
SMAD7	0.015984062
VAV3	0.015969701
PBRM1	0.015968265
ARHGEF26	0.015966902
CISD2	0.01596628
COL23A1	0.015962023
PSMD1	0.015958598
USO1	0.015949672
CDK13	0.015948819
ZMYM2	0.015944522
LYRM2	0.015943566
GRK6	0.015933184
LPAR6	0.015931714
MYO7B	0.015924733
ATP6V0A2	0.015915018
SNX27	0.015913296
SYNPO	0.015906826
XPNPEP1	0.015904209
POLR3GL	0.015901849
CCDC173	0.015897298
LY6G6F	0.01589546
MTIF3	0.01588239
DNAJC21	0.015879558
NIFK	0.015877934
ATXN10	0.015869496
EIF1AY	0.015838709
NPR3	0.0158312
LIPG	0.015822994
SLC35F5	0.015821312
SYNJ2BP	0.015813852
PLEKHB1	0.015809849
SETD3	0.015806329
INAFM1	0.015803266
MRPL3	0.015785234
PLAU	0.015763683
SRGAP1	0.01573936
BMP6	0.015737226
JMY	0.015737083
WDR26	0.015729338
RBFOX2	0.015706317
ARHGEF17	0.015699128
WRB	0.015696965
CAPRIN1	0.01569607
NTN1	0.0156896
PSMC4	0.015679691
TSPYL1	0.015677106
TNS4	0.015670633
RAB3B	0.015659621
UNC93B1	0.015654312
TLR8	0.015643416
ACOX1	0.015637998
CREB3L4	0.01562741
TNFRSF10C	0.015625343
AIP	0.015616271
ABI2	0.015613079
DDX39A	0.01560413
ITGB1BP1	0.015603237
EPSTI1	0.015595521
CTBS	0.015579464
GANAB	0.015573304
FOLR2	0.015570694
POLR2J	0.015555754
FBXO21	0.015531511
HIP1	0.015517816
CCDC124	0.015516398
EFEMP2	0.015511168
MYBPC3	0.015499959
MLXIP	0.015497648
AGTR1	0.015490044
PARM1	0.015489407
ARL2BP	0.015473602
GOLGA8B	0.015470262
GM2A	0.015458908
AK9	0.015454124
E2F3	0.01545126
SP3	0.015449771
HS3ST1	0.015445379
UFL1	0.015442031
MLLT6	0.015433715
EPB41L3	0.015424906
EIF3B	0.015423938
HIST1H2BD	0.01542038
TMEM259	0.0154195
N4BP2	0.01541617
ENPP1	0.01541454
SAMD5	0.015413974
ANXA8	0.01541344
TMEM101	0.015411895
RASA3	0.0154006705
AOC3	0.015389662
TRAPPC2L	0.015388143
EIF2A	0.015366674
ACACB	0.015366077
HDAC7	0.015358144
SIPA1L2	0.015351866
CNKSR3	0.015342798
MMRN2	0.015318617
CTDNEP1	0.015304596
SP140	0.015302346
HABP4	0.0153013365
SRSF6	0.015298178
PYCR2	0.015283936
RPAIN	0.0152826235
DUSP14	0.015274424
TBC1D4	0.015270478
JAK2	0.015265658
SLFN13	0.015258307
POLR2G	0.015253158
EAF2	0.015247781
TNFRSF13B	0.015241724
FUT8	0.015241115
GALE	0.015229878
TTC37	0.015228938
DGKA	0.015202915
SNW1	0.015192447
TCAF1	0.015181799
SREBF1	0.01518035
NOTCH2	0.015177935
