	kidney_epithelial_cell	innate_lymphoid_cell	neutrophil	goblet_cell	smooth_muscle_cell	basal_cell	intestinal_enteroendocrine_cell__paneth_cell_of_epithelium_of_small_intestine__transit_amplifying_cell_of_small_intestine	cell_of_skeletal_muscle	keratinocyte	endothelial_cell	basophil	b_cell	intestinal_tuft_cell	stromal_cell	club_cell_of_prostate_epithelium__hillock_cell_of_prostate_epithelium__hillock_club_cell_of_prostate_epithelium	club_cell__type_i_pneumocyte	salivary_gland_cell	ionocyte__luminal_epithelial_cell_of_mammary_gland	cardiac_muscle_cell	immature_enterocyte__intestinal_crypt_stem_cell__intestinal_crypt_stem_cell_of_small_intestine__transit_amplifying_cell_of_large_intestine	monocyte	plasmablast	pulmonary_ionocyte	type_ii_pneumocyte	intrahepatic_cholangiocyte	mucus_secreting_cell__secretory_cell__tracheal_goblet_cell	fibroblast__mesenchymal_stem_cell	adventitial_cell	ciliated_cell__lung_ciliated_cell	mesothelial_cell	pancreatic_ductal_cell	plasma_cell	erythrocyte__erythroid_progenitor	mature_conventional_dendritic_cell	luminal_cell_of_prostate_epithelium	pancreatic_acinar_cell	myeloid_progenitor	mast_cell	platelet	macrophage	melanocyte	hematopoietic_stem_cell	t_cell	tendon_cell	pancreatic_stellate_cell	hepatocyte	duodenum_glandular_cell	basal_cell_of_prostate_epithelium	medullary_thymic_epithelial_cell	pericyte_cell	duct_epithelial_cell__serous_cell_of_epithelium_of_bronchus	pancreatic_alpha_cell__pancreatic_beta_cell	intestinal_enterocyte	ciliated_epithelial_cell__epithelial_cell_of_uterus	respiratory_goblet_cell__respiratory_mucous_cell__serous_cell_of_epithelium_of_trachea	acinar_cell_of_salivary_gland__myoepithelial_cell	schwann_cell	thymocyte	nk_cell	bladder_urothelial_cell
sample_1000_8_72	0.16273438930511475	0.0010946717811748385	0.0010085348039865494	0.0006150545668788254	0.0009722012327983975	0.0005436577484942973	0.0005248697707429528	0.0011547543108463287	0.0006276987260207534	0.0012689627474173903	0.0007013938738964498	0.001201255014166236	0.0007271807990036905	0.0007650167681276798	0.0007915462483651936	0.0008489833562634885	0.0011219293810427189	0.0008282669587060809	0.000651778478641063	0.0008184425532817841	0.001043391297571361	0.0009228277485817671	0.0009839060949161649	0.0011253140401095152	0.001379394787363708	0.0007848846726119518	0.0006678006611764431	0.0004083855892531574	0.000861794629599899	0.0006208691047504544	0.0005474166246131063	0.0007436839514411986	0.0010515451431274414	0.08840461820363998	0.24175415933132172	0.0005852158064953983	0.0008717386517673731	0.0009157161694020033	0.0010126202832907438	0.0009754052152857184	0.1499030590057373	0.0008083903230726719	0.0008970091585069895	0.0005944994045421481	0.0017822254449129105	0.001373299746774137	0.0006836243555881083	0.0014523962745442986	0.00045354393660090864	0.1440710425376892	0.0004181198019068688	0.0011360013158991933	0.0009155532461591065	0.0009324190905317664	0.0004407898522913456	0.0006627357797697186	0.0017944657010957599	0.0009512347751297057	0.1650150567293167	0.0010532793821766973
sample_1000_8_73	0.0019981449004262686	0.002117027062922716	0.0007280288264155388	0.09221266955137253	0.001263005775399506	0.07297945767641068	0.0016561368247494102	0.000891459989361465	0.00139684381429106	0.04812297224998474	0.0013495456660166383	0.0007828334928490222	0.0634504184126854	0.002661085454747081	0.06866056472063065	0.07658541202545166	0.0017388607375323772	0.0028542543295770884	0.0008629267103970051	0.0021629268303513527	0.0009449084172956645	0.0674702599644661	0.0034057239536195993	0.0018571348628029227	0.0020719897001981735	0.005221374332904816	0.07942749559879303	0.0819995179772377	0.0014099950203672051	0.002645349595695734	0.0016714436933398247	0.0009549614042043686	0.002074566436931491	0.0011103702709078789	0.0018333694897592068	0.0011142914881929755	0.0015668378910049796	0.001559342839755118	0.0015097225550562143	0.001420703949406743	0.0013481416972354054	0.0008226349018514156	0.0016007593367248774	0.002031833864748478	0.0016251547494903207	0.0011213802499696612	0.0009466655319556594	0.06908813863992691	0.0021636742167174816	0.0011121167335659266	0.032620880752801895	0.0014258387964218855	0.0030489128548651934	0.0014218846336007118	0.021364832296967506	0.0015938177239149809	0.0009763675625436008	0.04189351946115494	0.07102257013320923	0.03702697902917862
sample_1000_8_74	0.001238956698216498	0.0008865277050063014	0.0005799703067168593	0.0011899162782356143	0.0012078873114660382	0.0008528126636520028	0.0009406578028574586	0.0007261658320203424	0.0011114232474938035	0.0008178915595635772	0.23285692930221558	0.0005811737501062453	0.00048098928527906537	0.0006855744868516922	0.0010451195994392037	0.2189505398273468	0.00040762368007563055	0.0006630930001847446	0.00046067711082287133	0.4036645293235779	0.0006064173066988587	0.0009366524172946811	0.0009797562379390001	0.0025608765427023172	0.0007120587979443371	0.0011282115010544658	0.00045805476838722825	0.0005829142173752189	0.0008650899981148541	0.001314047141931951	0.0005275965668261051	0.000698173709679395	0.0008287022938020527	0.0005704496870748699	0.000781462003942579	0.0005530992057174444	0.0009467087802477181	0.001489383284933865	0.0013256100937724113	0.0005107196047902107	0.0004024315858259797	0.0006669012946076691	0.00047680336865596473	0.0006204757955856621	0.0007005835650488734	0.00033013662323355675	0.0009577471646480262	0.0011808477574959397	0.0970780998468399	0.0006337764207273722	0.0007957909256219864	0.0006629007402807474	0.003002792363986373	0.0005971990176476538	0.0010083232773467898	0.0009009407367557287	0.000536834413651377	0.00043507214286364615	0.0005384479882195592	0.0007494781166315079
sample_1000_8_75	0.0029558027163147926	0.005740646738559008	0.0011763261863961816	0.0023865418042987585	0.05336900055408478	0.0009506925707682967	0.014548739418387413	0.1120118647813797	0.0013073015725240111	0.0015089447842910886	0.056666553020477295	0.011243648827075958	0.0017501194961369038	0.01086820662021637	0.002776925917714834	0.0018133186968043447	0.0012472043745219707	0.0018513649702072144	0.10024172067642212	0.0017927400767803192	0.0019709838088601828	0.0910494402050972	0.0026647206395864487	0.0025071813724935055	0.0013293969677761197	0.02321815863251686	0.0018125175265595317	0.0009930194355547428	0.0012571495026350021	0.002835818100720644	0.0023101295810192823	0.00048016218352131546	0.001955681014806032	0.0015288277063518763	0.0019705244340002537	0.08816522359848022	0.0006347607704810798	0.004140024073421955	0.001112914178520441	0.0007313077803701162	0.027269918471574783	0.023840075358748436	0.0013933070003986359	0.05876132845878601	0.0010315149556845427	0.0006787189049646258	0.11013103276491165	0.06267229467630386	0.07876082509756088	0.002067592926323414	0.0015157292364165187	0.0016905167140066624	0.001783357234671712	0.0009616610477678478	0.0024746397975832224	0.001423657638952136	0.0018553587142378092	0.0005885112914256752	0.0007895269664004445	0.0014348794938996434
sample_1000_8_76	0.0016839919844642282	0.0017299660248681903	0.0007289595087058842	0.0011015766067430377	0.0006742551922798157	0.0010194741189479828	0.0011726066004484892	0.000656242249533534	0.020206179469823837	0.0012063415488228202	0.0013881358318030834	0.13345086574554443	0.0018656853353604674	0.0010759385768324137	0.0023400813806802034	0.06020588055253029	0.0016236763913184404	0.001941513386555016	0.0015599991893395782	0.0014409559080377221	0.001754510449245572	0.0012539410963654518	0.0961209163069725	0.0015445132739841938	0.024984028190374374	0.0013968173880130053	0.1298961490392685	0.003214426338672638	0.12820027768611908	0.0010399731108918786	0.0014775833114981651	0.001139930565841496	0.0015939018921926618	0.05265757068991661	0.002059663413092494	0.000783641473390162	0.08263559639453888	0.0015058168210089207	0.002304622670635581	0.001093136495910585	0.11578552424907684	0.0020034119952470064	0.0009173481957986951	0.0009905390907078981	0.001348841586150229	0.0010504828533157706	0.0010806915815919638	0.0019009520765393972	0.0011152914958074689	0.0007325653568841517	0.0007706498727202415	0.0008468959131278098	0.003417991567403078	0.001120620290748775	0.0007671393686905503	0.0004582275287248194	0.001479386817663908	0.0009176763123832643	0.0007769764051772654	0.08878950029611588
sample_1000_8_77	0.001158255967311561	0.09945154935121536	0.0006822287105023861	0.06552089005708694	0.0007079797796905041	0.00043286773143336177	0.0004688191111199558	0.0006016285042278469	0.0010617058724164963	0.0012634597951546311	0.000784902716986835	0.038313060998916626	0.0008481230470351875	0.1951046884059906	0.0015540873864665627	0.0007977315690368414	0.0006754337227903306	0.18479663133621216	0.0007168367737904191	0.0010378456208854914	0.0009874108945950866	0.0008419640362262726	0.0009401010465808213	0.0007922282093204558	0.001299642026424408	0.002880376297980547	0.0016159851802513003	0.0007625987636856735	0.0006413059309124947	0.0012040161527693272	0.0008929391042329371	0.0007906073587946594	0.0007845644140616059	0.0008902564295567572	0.18643644452095032	0.000625027809292078	0.0009326018625870347	0.0014949702890589833	0.0006970232352614403	0.0008210457745008171	0.0006232281448319554	0.15763141214847565	0.005832785274833441	0.0007369073573499918	0.000600058410782367	0.0008896089275367558	0.0005754443700425327	0.0016362785827368498	0.0008520663250237703	0.0004428568063303828	0.00177099893335253	0.0009591855341568589	0.0009777614613994956	0.001512431656010449	0.0006276413332670927	0.0007465017260983586	0.0010176865616813302	0.018670879304409027	0.00045627207146026194	0.0011301897466182709
sample_1000_8_78	0.0017724845092743635	0.0791652500629425	0.0006304456619545817	0.0011290577240288258	0.0009330410393886268	0.000956352218054235	0.0006690137670375407	0.0008368603885173798	0.001376273576170206	0.0010634373174980283	0.0016066808020696044	0.0012798933312296867	0.0015462037408724427	0.0004970946465618908	0.0007297659758478403	0.15258082747459412	0.0012931280070915818	0.22051112353801727	0.0010282990988343954	0.001435328391380608	0.0018074426334351301	0.04364945366978645	0.0014787934487685561	0.0015595720615237951	0.000995373702608049	0.000877884856890887	0.0005629898514598608	0.0004365895001683384	0.0018601713236421347	0.0010971945011988282	0.0011158670531585813	0.001022780081257224	0.0006147534586489201	0.0012386711314320564	0.0009163495851680636	0.0006827263277955353	0.0011089448817074299	0.0014728826936334372	0.0005663455231115222	0.0005121731664985418	0.0011954250512644649	0.07282841205596924	0.003278726013377309	0.0006817360990680754	0.0006156358867883682	0.000412912224419415	0.0010480101918801665	0.0024705552496016026	0.0005216518766246736	0.0007107576238922775	0.0009609761764295399	0.13670749962329865	0.0008497119997628033	0.23698249459266663	0.0006559505709446967	0.0009566803346388042	0.0011981712887063622	0.0011590513167902827	0.0010365406051278114	0.0011116741225123405
sample_1000_8_79	0.15364480018615723	0.0009372419444844127	0.0007556702475994825	0.002211851766332984	0.11527574807405472	0.0015590524999424815	0.0006144618964754045	0.12125932425260544	0.0009761023102328181	0.001126633258536458	0.0006514750421047211	0.0010374753037467599	0.0009226650581695139	0.0010409574024379253	0.0005667842924594879	0.0008027345757000148	0.000473838415928185	0.06725826859474182	0.0009364238940179348	0.0010285433381795883	0.0019517999608069658	0.12736785411834717	0.0011934902286157012	0.0006071925745345652	0.001159302773885429	0.18540611863136292	0.0006863615708425641	0.0006048394716344774	0.0012128798989579082	0.002739367075264454	0.0008776643662713468	0.0002581363369245082	0.0010686859022825956	0.0016174463089555502	0.0008986129541881382	0.000895367469638586	0.0006585289374925196	0.0005193777033127844	0.000527219963259995	0.00045458690146915615	0.0006802634452469647	0.0018828973406925797	0.0012963778572157025	0.0011946369195356965	0.0012302107643336058	0.0007445415831170976	0.0006942339823581278	0.0008360248175449669	0.12779846787452698	0.0009092159452848136	0.0007916093454696238	0.0010815138230100274	0.0009559301543049514	0.05074652284383774	0.0010311598889529705	0.0009248141432181001	0.001214766874909401	0.0006642874795943499	0.000556030310690403	0.0009816413512453437
sample_1000_8_80	0.03096584975719452	0.003573400666937232	0.000543442030902952	0.0016717982944101095	0.11277072131633759	0.0010025959927588701	0.0011383503442630172	0.0015959045849740505	0.00043966216617263854	0.07548058778047562	0.1345735788345337	0.1520593762397766	0.0009934669360518456	0.0012860868591815233	0.0007129805744625628	0.0007060160860419273	0.0008228397346101701	0.002692597219720483	0.0010428098030388355	0.0010121066588908434	0.0016107575502246618	0.0012368247844278812	0.0014083002461120486	0.0011642590397968888	0.0009956939611583948	0.0007224300061352551	0.14338159561157227	0.0023124695289880037	0.0010775859700515866	0.001721072942018509	0.0011152280494570732	0.000742714328225702	0.0010840595932677388	0.0014802839141339064	0.0011908364249393344	0.0011993312509730458	0.0011344352969899774	0.003375333733856678	0.0009619933553040028	0.0013660276308655739	0.0008952306816354394	0.0009147424134425819	0.001758043421432376	0.0012448567431420088	0.00259258016012609	0.0008242525509558618	0.0008954603690654039	0.14096400141716003	0.14515559375286102	0.00198348518460989	0.0007090704166330397	0.0011050107423216105	0.000960328325163573	0.0008611780358478427	0.0006332898046821356	0.0010489874985069036	0.0006913984543643892	0.000511304649990052	0.0007839526515454054	0.0011018074583262205
sample_1000_8_81	0.0013485111994668841	0.0016373280668631196	0.0004626982845366001	0.0011335315648466349	0.00156814802903682	0.15559247136116028	0.0008575095562264323	0.0005693039856851101	0.0013386531500145793	0.0008716802694834769	0.0010544133838266134	0.18861445784568787	0.0008165358449332416	0.0005185656482353806	0.0010434025898575783	0.0007522829109802842	0.001865037134848535	0.0021535938140004873	0.0006867761840112507	0.0011244222987443209	0.0014935194049030542	0.0006731004104949534	0.0006434893002733588	0.0006592362769879401	0.0010001271730288863	0.0005604678299278021	0.22525055706501007	0.002480207709595561	0.001683897222392261	0.000888699374627322	0.0007517106714658439	0.0004844774666707963	0.000617284735199064	0.0014640295412391424	0.000871844997163862	0.0005321844946593046	0.001432365970686078	0.0008552147774025798	0.0005614730762317777	0.0006169684347696602	0.001010244945064187	0.0005591792869381607	0.0008410017471760511	0.0008242642506957054	0.0376623272895813	0.0005510885966941714	0.001059197704307735	0.11636950075626373	0.0007607511361129582	0.001055186497978866	0.00077333755325526	0.0005901234690099955	0.0006840435671620071	0.22555041313171387	0.0004802405019290745	0.0006135057774372399	0.0008822334930300713	0.0005672205006703734	0.0006076506106182933	0.0010282606817781925
sample_1000_8_82	0.0008408537833020091	0.00029041204834356904	0.0005102760042063892	0.0007805614732205868	0.0004966365522705019	0.0006942421314306557	0.0002313946170033887	0.00038828380638733506	0.5915555953979492	0.0005259344470687211	0.00022072743740864098	0.0002837041101884097	0.00034840850275941193	0.0005664050695486367	0.00034339286503382027	0.0003254292532801628	0.0004583250265568495	0.0007181565742939711	0.38175657391548157	0.00022963581432122737	0.0008361465879715979	0.00023260684974957258	0.0007045647944323719	0.0008063651039265096	0.00016811188834253699	0.0007726353942416608	0.000625802727881819	0.00033701802021823823	0.00037576642353087664	0.00036624306812882423	0.00018095661653205752	0.0006256891065277159	0.0005218358710408211	0.00037715156213380396	0.00046058441512286663	0.0007736370898783207	0.0003790000919252634	0.0003460425650700927	0.0002292925928486511	0.00025701808044686913	0.0003038950089830905	0.0004064940148964524	0.00017300609033554792	0.0004305045586079359	0.0003178211336489767	0.0004074487660545856	0.0006959550082683563	0.00029619919951073825	0.00041682959999889135	0.0005514108925126493	0.0005388054996728897	0.0005018876981921494	0.0004216807137709111	0.00036807803553529084	0.0006006331532262266	0.0005406698328442872	0.0005436723586171865	0.00026437451015226543	0.00031898304587230086	0.0009602136560715735
sample_1000_8_83	0.001611175131984055	0.0004511128645390272	0.0008958057151176035	0.0013391434913501143	0.0009176174062304199	0.00040082476334646344	0.00103931431658566	0.0008496185182593763	0.0006210564752109349	0.0009743985719978809	0.0007366676582023501	0.00048357597552239895	0.0007387656951323152	0.0007264736341312528	0.0006188284605741501	0.0009548191446810961	0.0004843774368055165	0.05325627699494362	0.0005651252577081323	0.1128918007016182	0.001773249707184732	0.0007813755655661225	0.0008663274347782135	0.06463626772165298	0.20700572431087494	0.0006927556823939085	0.00044308992801234126	0.00038985739229246974	0.0006098316516727209	0.0007312450907193124	0.0014236101415008307	0.0008106989553198218	0.1155717670917511	0.0009451114456169307	0.0008141918224282563	0.0011896302457898855	0.0012085791677236557	0.0014151257928460836	0.24915765225887299	0.0005026728031225502	0.0006041982560418546	0.0006996150477789342	0.0005904525169171393	0.0007509736460633576	0.0008179183350875974	0.0017668595537543297	0.15093804895877838	0.0006887727649882436	0.000727516075130552	0.0009459992288611829	0.001139676314778626	0.0021388863679021597	0.0009217426413670182	0.0007950986037030816	0.00048554129898548126	0.0008549073245376348	0.001362461131066084	0.000545418297406286	0.0005691117839887738	0.0011313293362036347
sample_1000_8_84	0.0025744736194610596	0.0012145577929913998	0.0007873268914408982	0.029861504212021828	0.0015107820509001613	0.009437761269509792	0.0014459919184446335	0.038583382964134216	0.001038303249515593	0.07700864970684052	0.04993242770433426	0.0008285854710265994	0.001507504261098802	0.001987379277125001	0.000997199327684939	0.0018129197414964437	0.0014415060868486762	0.004283789079636335	0.07863893359899521	0.0015101323369890451	0.0012452665250748396	0.001965822884812951	0.0025303985457867384	0.002378527307882905	0.0024170519318431616	0.003934259060770273	0.0008724282961338758	0.0007834156858734787	0.001236394396983087	0.0012511017266660929	0.0010167593136429787	0.0012240573996677995	0.0026543450076133013	0.0012628143886104226	0.002733577275648713	0.0010992488823831081	0.09145987033843994	0.0035563181154429913	0.0011453949846327305	0.04822862148284912	0.06199314817786217	0.002239174908027053	0.0016444982029497623	0.0015165605582296848	0.0012483194004744291	0.05770682916045189	0.0055979215539991856	0.0841669887304306	0.000946156564168632	0.002836731029674411	0.023987064138054848	0.0013060776982456446	0.0040916502475738525	0.0015441759023815393	0.06303809583187103	0.0863654613494873	0.053118083626031876	0.06504032760858536	0.0006956941215321422	0.0015182674396783113
sample_1000_8_85	0.06333507597446442	0.03646061196923256	0.0013083219528198242	0.05586547404527664	0.001605588593520224	0.05069391801953316	0.0012146562803536654	0.051462963223457336	0.0017144501907750964	0.0016323289601132274	0.04048863425850868	0.0012013642117381096	0.0021240790374577045	0.041251763701438904	0.0017931978218257427	0.002542949514463544	0.0014858293579891324	0.061997849494218826	0.05326864868402481	0.0039403559640049934	0.03437061980366707	0.008525420911610126	0.00374365272000432	0.04154177010059357	0.0032734184060245752	0.005029942840337753	0.0016323390882462263	0.0008849641890265048	0.0016213618218898773	0.0009060458396561444	0.052853576838970184	0.040501851588487625	0.0019702990539371967	0.0015697123017162085	0.001991329714655876	0.0027268175035715103	0.001227472210302949	0.0028117275796830654	0.0009004180901683867	0.0011241590837016702	0.0007301027071662247	0.05279792100191116	0.04444463551044464	0.0010124825639650226	0.05233079567551613	0.0007486385875381529	0.02064008265733719	0.0026597967371344566	0.0014964049914851785	0.0017036657081916928	0.0017583327135071158	0.0015028371708467603	0.0696478933095932	0.05488976836204529	0.000928530003875494	0.0004605033900588751	0.0026084210257977247	0.001320708659477532	0.001437499187886715	0.0022859973832964897
sample_1000_8_86	0.001972990110516548	0.0709126889705658	0.0010920369531959295	0.0016075647436082363	0.0007440754561685026	0.0056982701644301414	0.0007119253859855235	0.0007690516649745405	0.0008106750901788473	0.0011780800996348262	0.1285756379365921	0.0011962916469201446	0.013394738547503948	0.0014557091053575277	0.0006508061196655035	0.003092809347435832	0.0011207775678485632	0.17248331010341644	0.000655467389151454	0.0012018772540614009	0.001306802616454661	0.0014012728352099657	0.0682128518819809	0.1709139198064804	0.0011448709992691875	0.0008373407763428986	0.0011338391341269016	0.0006451506051234901	0.0004582107358146459	0.001040931325405836	0.0015843277797102928	0.0008092066855169833	0.0011556863319128752	0.001425628550350666	0.0010980762308463454	0.0009974840795621276	0.0007790887029841542	0.004529864992946386	0.0007625772268511355	0.08224836736917496	0.0007221913547255099	0.0009157235035672784	0.11856277287006378	0.0005659068119712174	0.07026999443769455	0.0008986612083390355	0.002747991820797324	0.0015427038306370378	0.0006667537381872535	0.0012210945133119822	0.001311086700297892	0.0010535550536587834	0.0009567749802954495	0.0008197844726964831	0.00038308935472741723	0.0007570821326225996	0.0008701073820702732	0.04077422246336937	0.0015077153220772743	0.0016425002831965685
sample_1000_8_87	0.0036374791525304317	0.0010561306262388825	0.0011601117439568043	0.00207588286139071	0.0007915599853731692	0.13447950780391693	0.0010507277911528945	0.00102012709248811	0.0025274166837334633	0.0009925803169608116	0.0004508962156251073	0.0009340484393760562	0.0014347379328683019	0.13198161125183105	0.0007724853930994868	0.003467501839622855	0.0005508634494617581	0.0010233806679025292	0.0004722383164335042	0.0012629770208150148	0.11017189174890518	0.004676664713770151	0.001537781092338264	0.14830248057842255	0.0006685886764898896	0.04807821661233902	0.0010328905191272497	0.001459697145037353	0.0009123450727201998	0.0015668435953557491	0.0016198374796658754	0.17859221994876862	0.001784947351552546	0.000909381196834147	0.0013585399137809873	0.0009031725348904729	0.004532841499894857	0.0013554722536355257	0.000555251375772059	0.0013811641838401556	0.0011956440284848213	0.0009121475741267204	0.0009390044724568725	0.0008994759409688413	0.0010193282505497336	0.0006870892248116434	0.0010168193839490414	0.0013856986770406365	0.001381464535370469	0.0009133348939940333	0.002633654046803713	0.001082960399799049	0.09404435008764267	0.0010858788155019283	0.0009223088854923844	0.0008682756451889873	0.08245529234409332	0.0005043062847107649	0.0019498036708682775	0.0015606046654284
sample_1000_8_88	0.19335120916366577	0.0007891211425885558	0.001030604587867856	0.002621327294036746	0.0007772211683914065	0.0008753253496252	0.0010531774023547769	0.06368748843669891	0.0012629160191863775	0.0007607708103023469	0.0007303238962776959	0.0007528288406319916	0.0008330958080478013	0.0009366091107949615	0.0024391761980950832	0.0018622041679918766	0.0012768178712576628	0.0017277708975598216	0.0008454258204437792	0.0024428286124020815	0.09074246883392334	0.0012635478051379323	0.002472673077136278	0.0019276195671409369	0.0021873037330806255	0.003762855427339673	0.00414241012185812	0.09412852674722672	0.0010128942085430026	0.0007536276243627071	0.0009171088458970189	0.0005976508837193251	0.001083803246729076	0.00096471281722188	0.07461833953857422	0.0014209897490218282	0.0008953395299613476	0.000772959494497627	0.0009631559369154274	0.0011004700791090727	0.0009140862384811044	0.0006843359442427754	0.0009307146538048983	0.0006653033779002726	0.000893034040927887	0.0010732865193858743	0.1493769735097885	0.0019684296566993	0.0008421711972914636	0.0010214523645117879	0.0025292078498750925	0.0016732001677155495	0.0014409010764211416	0.0013171109603717923	0.10080823302268982	0.0011407699203118682	0.0013142828829586506	0.000664956693071872	0.0006769411265850067	0.16427989304065704
sample_1000_8_89	0.001060101087205112	0.0009945075726136565	0.0006629727431572974	0.0007177453371696174	0.0005459454841911793	0.0006303736008703709	0.0004586636496242136	0.0003000267315655947	0.00089367845794186	0.0009420267306268215	0.0007923610392026603	0.0012907852651551366	0.000602605112362653	0.0007321054581552744	0.0001349119411315769	0.0004213385982438922	0.00041431354475207627	0.0005258684395812452	0.0005817761411890388	0.0009786280570551753	0.0019143838435411453	0.2408745288848877	0.0004271583748050034	0.00040579886990599334	0.00047545944107696414	0.00048594383406452835	0.0003170742420479655	0.00030792487086728215	0.0014210647204890847	0.00041907260310836136	0.00037054464337415993	0.0011970873456448317	0.0005700950277969241	0.0036872816272079945	0.0007042940123938024	0.0006405928288586438	0.0011039244709536433	0.00045351008884608746	0.0006251626764424145	0.3549661636352539	0.0007254800875671208	0.0009188673575408757	0.0008641688036732376	0.0004533487663138658	0.0004513628373388201	0.0005848929286003113	0.000512565893586725	0.0008902690024115145	0.01703319326043129	0.00038476806366816163	0.0009271504241041839	0.00046316516818478703	0.0007237949757836759	0.34596699476242065	0.0002919619728345424	0.000615924596786499	0.0006251802551560104	0.0005967958713881671	0.000905133318156004	0.0010172462789341807
sample_1000_8_90	0.0014128746697679162	0.0006435746909119189	0.0008985652239061892	0.000844681984744966	0.0005221239407546818	0.0008776733884587884	0.001283549703657627	0.0004237546818330884	0.0009247867274098098	0.0007504973909817636	0.0010889471741393209	0.000599055492784828	0.1770065426826477	0.0009216584730893373	0.08566254377365112	0.0005921524716541171	0.001736285979859531	0.000871251686476171	0.0008341805660165846	0.11320290714502335	0.0012093039695173502	0.001232827315106988	0.0008641071617603302	0.00048226278158836067	0.0010565208503976464	0.0007409821264445782	0.0005139313288964331	0.00034185178810730577	0.0017756394809111953	0.00037459630402736366	0.0005448340671136975	0.0007220894331112504	0.16322296857833862	0.0009374053333885968	0.000752701424062252	0.0007182152476161718	0.002435459289699793	0.0015467925695702434	0.0015336653450503945	0.0006805767770856619	0.001107278629206121	0.0003984627837780863	0.0008271433180198073	0.0005142615991644561	0.0005753895384259522	0.0006198714254423976	0.0011276877485215664	0.002328204922378063	0.00040441667078994215	0.0005375909386202693	0.0011862136889249086	0.0010037110187113285	0.002369902329519391	0.23605608940124512	0.0006573821883648634	0.0007795401616021991	0.0005252197734080255	0.0008256624569185078	0.17337355017662048	0.001998117659240961
sample_1000_8_91	0.0016555155161768198	0.0020457555074244738	0.0009443919407203794	0.05961941182613373	0.0011695156572386622	0.04881450533866882	0.10306231677532196	0.0009196571772918105	0.07018034905195236	0.001054698834195733	0.0011182287707924843	0.0879298597574234	0.0018278922652825713	0.0019324026070535183	0.0016383377369493246	0.004264810588210821	0.0014044458512216806	0.02849874272942543	0.001109968638047576	0.0016583013348281384	0.009257432073354721	0.0007633483619429171	0.11796701699495316	0.001405168673954904	0.0014880604576319456	0.002311263931915164	0.08838257938623428	0.0041534737683832645	0.09734515845775604	0.002088733948767185	0.002437759656459093	0.0010168878361582756	0.0017582523869350553	0.0011866111308336258	0.0025309401098638773	0.010814380832016468	0.04477611556649208	0.0011630274821072817	0.0020284487400203943	0.007494374644011259	0.0015091440873220563	0.0017999575939029455	0.0011804652167484164	0.0012361810076981783	0.0013004271313548088	0.0009591203997842968	0.001556067611090839	0.0029357806779444218	0.0019359111320227385	0.0007641586707904935	0.04573635011911392	0.08306291699409485	0.0016035566804930568	0.0010044991504400969	0.0016727419570088387	0.02509252540767193	0.0012187509564682841	0.0007985610282048583	0.0007134030456654727	0.002701349090784788
sample_1000_8_92	0.0022069839760661125	0.0014210257213562727	0.0009731811005622149	0.1279054880142212	0.0015573304845020175	0.0004325909249018878	0.05111316964030266	0.00128116924315691	0.0006295274943113327	0.06031647324562073	0.0013712587533518672	0.0005265146028250456	0.0015661788638681173	0.06802006810903549	0.002289126394316554	0.008666319772601128	0.0911625400185585	0.002471810905262828	0.11721360683441162	0.0009592997957952321	0.0014040970709174871	0.0014998633414506912	0.0024260524660348892	0.11354921758174896	0.002091537229716778	0.0034905285574495792	0.0037126808892935514	0.06073692440986633	0.0006488384678959846	0.04920073226094246	0.0009679270442575216	0.0014783325605094433	0.0014569894410669804	0.0009968206286430359	0.001864504418335855	0.0006960197351872921	0.0016431761905550957	0.0009464594186283648	0.0010299471905454993	0.0014962867135182023	0.058609943836927414	0.09045761078596115	0.0013307931367307901	0.002001728629693389	0.0006085643544793129	0.0009963373886421323	0.0011469507589936256	0.001303566270507872	0.034504201263189316	0.0008072500349953771	0.003217225894331932	0.0008867935976013541	0.0026658382266759872	0.0008963056025095284	0.0005368777201510966	0.0019797366112470627	0.0019511665450409055	0.0004667484317906201	0.0006210339488461614	0.001590751577168703
sample_1000_8_93	0.0012410817435011268	0.0007788969669491053	0.000614224758464843	0.0005954857915639877	0.0012217425974085927	0.12232513725757599	0.0008141681319102645	0.00040664756670594215	0.0013156634522601962	0.0008757072500884533	0.0006685795960947871	0.00047621256089769304	0.00045095995301380754	0.0009748215088620782	0.18736158311367035	0.0006283674738369882	0.0005440450622700155	0.0013164347037672997	0.0008538065594621003	0.0009910173248499632	0.0013304175809025764	0.0005298845353536308	0.0014060931280255318	0.000588668801356107	0.0008780919597484171	0.0003707104770001024	0.008213186636567116	0.46096986532211304	0.0008248296217061579	0.0018208521651104093	0.0007959046633914113	0.0004320348089095205	0.000595955818425864	0.00048738220357336104	0.0006480723386630416	0.001082785427570343	0.0006104557542130351	0.0008157255942933261	0.0010005689691752195	0.0005713711143471301	0.0009245899273082614	0.00026564954896457493	0.0005944984150119126	0.05519501119852066	0.0033569708466529846	0.0010868620593100786	0.000678537180647254	0.0018160596955567598	0.0008820437360554934	0.0004344632616266608	0.0022031632252037525	0.1078600212931633	0.001224118983373046	0.0007633659988641739	0.0006801118142902851	0.009427125565707684	0.0007375225541181862	0.0003698715881910175	0.0008998335106298327	0.0021728246938437223
