	variance
SARNP	0.008043109
VPS72	0.008042416
PNPLA6	0.008038457
ZNF721	0.008027798
MVB12A	0.008023694
SLC36A4	0.008022241
AP2A1	0.00802221
IQCE	0.008020924
NGRN	0.008018822
RNF168	0.00801422
CALHM2	0.008012934
SMIM15	0.008009526
HSF1	0.008008689
RMDN1	0.008006197
MED25	0.008005632
SREK1IP1	0.007994351
ZNFX1	0.007993393
C15orf61	0.007991112
SOX6	0.007990836
TNIP2	0.007983723
LGR4	0.007983047
MAGOHB	0.007976639
PHF10	0.007972713
KPNA3	0.007971829
GGA2	0.007965265
TNFAIP1	0.007959302
FAM20C	0.007956746
FAM180A	0.00795668
WDFY2	0.007954416
ORMDL2	0.007948078
DPYSL4	0.007945688
UGGT1	0.007945682
SOX3	0.0079326425
LRRC17	0.007928882
CA7	0.0079189455
IKBKB	0.007917384
PHF12	0.007913406
ATP8B2	0.007910684
RIC3	0.007903519
RPRD1A	0.007902353
ATP6V1H	0.007902323
TIMM44	0.007902095
MPP5	0.007899269
SIX1	0.00789817
SMAD4	0.007894212
MEF2D	0.007893745
MOAP1	0.007893643
ORMDL3	0.007893154
RFC4	0.007882913
SGPP2	0.007878038
B9D2	0.00787452
GTF3C1	0.007870312
PLCH1	0.007870108
GTPBP1	0.007868589
POU2F1	0.007867633
ZNHIT6	0.007866648
CD200	0.007865756
TFEB	0.007864129
RAD51AP1	0.007856877
BECN1	0.007849713
MLLT10	0.007846949
PCK2	0.007846771
MYO9A	0.00784324
MTHFR	0.007841824
CD160	0.007836615
FGFBP3	0.007835275
BAG5	0.007835022
RPAP2	0.00783498
DIP2C	0.007834647
EBF2	0.007832454
PIGP	0.007831134
IFNAR2	0.00783048
MSH2	0.007828188
FXYD1	0.00782782
PIBF1	0.007825179
MLKL	0.007823041
ICOS	0.007822004
WDR90	0.007821428
RC3H2	0.007820215
CEACAM1	0.007819604
AKT2	0.007818219
CEBPG	0.00781804
OGFR	0.007816717
CDCA3	0.007812655
CEBPA	0.0078026806
PRTFDC1	0.0078022424
ZRSR2	0.0078009362
OSBP	0.0077996207
PRMT9	0.0077996044
GPN3	0.0077973944
PHF11	0.0077933916
ELOF1	0.007792976
CLEC4D	0.0077917934
TMOD2	0.00779147
CHL1	0.007788135
HK2	0.007787221
TMEM181	0.0077835643
POP5	0.0077764536
YPEL1	0.0077719325
FAM160B1	0.0077716857
APOA4	0.0077711083
AURKA	0.007761002
PEG3	0.007756014
HIBADH	0.007754392
ALDH16A1	0.0077402527
TOX4	0.0077375392
LILRB5	0.007730669
SUGCT	0.0077290004
ENPEP	0.007728086
LGALS8	0.007727695
RELT	0.007721055
PPM1M	0.00772076
DNMBP	0.007718215
CCDC190	0.007717644
RTN2	0.0077153817
RTCA	0.007710492
FHL3	0.007709004
CERS4	0.0077059083
FAM167B	0.0077042133
TSTA3	0.0077028857
PAX3	0.007701858
ZNF276	0.007701234
U2AF2	0.0076966137
RGS6	0.007696572
NEK1	0.0076939305
ZFPM1	0.0076938868
RBM42	0.0076916986
CARD10	0.0076873614
LAMA5	0.0076827044
RNF138	0.0076778033
IL4I1	0.0076767467
ANKMY1	0.0076765544
RHOD	0.007675002
PPM1L	0.007673403
CEP83	0.0076716878
NRDE2	0.007671388
CDCA4	0.0076712207
CDIP1	0.0076690633
KBTBD2	0.0076607685
HNF4G	0.007659358
ELOVL6	0.0076580513
RNF220	0.0076579815
PHF19	0.0076574427
FNTA	0.007657202
SMG5	0.007646493
SLC35E1	0.007645969
ARRB1	0.0076427506
SAP30BP	0.00764207
MITD1	0.007637761
NOC3L	0.00763339
SORD	0.007633388
BIN3	0.0076308693
PDZD11	0.0076289345
NEIL1	0.0076253316
CCDC18	0.007623633
HSD17B1	0.0076208184
CEP97	0.007618068
ADCY4	0.0076168226
ACER3	0.0076112007
RING1	0.0076077087
OTUD4	0.007602065
RAP1GDS1	0.007600203
CEP55	0.0075774207
MFSD14C	0.0075755985
VRK1	0.0075709247
LIX1L	0.0075630876
C8G	0.007562928
BLCAP	0.007553639
IL20RA	0.0075535667
SLC25A10	0.0075528435
CAPN12	0.0075466023
ZNF33B	0.0075429394
MED21	0.0075429077
ERV3-1	0.0075408216
SNX1	0.007537812
PSD4	0.007535048
TNFRSF10D	0.0075350367
PMPCA	0.0075341933
C1D	0.0075330483
FCRL5	0.007529211
NRCAM	0.0075150356
TRAPPC4	0.0075135375
MEX3C	0.007508294
FSD1L	0.0075044325
MRPS18A	0.007498485
ANO7	0.0074956543
RFC2	0.0074931215
OSCAR	0.0074924645
SURF1	0.0074908286
CAMK1	0.0074884044
KDM3A	0.0074848486
BLNK	0.0074796276
PEF1	0.007479504
VPS13B	0.007478587
GATA4	0.0074785
CDCA8	0.0074757505
TANC1	0.0074741077
VIPR1	0.007471314
STX4	0.007470638
CAMTA2	0.007463755
MCM3AP	0.007459747
ST5	0.0074594184
ZNF330	0.00745888
KIAA1671	0.0074585266
RNF146	0.0074573625
SLC41A2	0.0074552284
SEC22B	0.007452058
TMEM164	0.007446709
CSNK2A2	0.0074458458
IFI44L	0.0074438252
BCR	0.0074369335
C4orf19	0.0074343714
TRIM55	0.0074260705
NFX1	0.0074238814
SDR39U1	0.0074235774
CDC26	0.0074224262
TK2	0.007422014
MXD3	0.0074183135
FHOD3	0.007414082
IWS1	0.007413069
UBE4A	0.00739875
PPID	0.007396945
BCAT2	0.0073949196
PPP2R2D	0.0073922914
SCRN2	0.0073918835
TMPRSS15	0.0073917103
UVSSA	0.0073912055
UBA5	0.007390239
SPRYD7	0.0073882416
PTPN14	0.0073877405
PLEKHG1	0.0073875873
TLR6	0.007385812
PPM1F	0.0073772715
CNTFR	0.007372557
KITLG	0.007370011
EPC2	0.0073665245
SGCD	0.00736243
LRRC49	0.0073624016
SLC25A44	0.007361491
GAREM1	0.0073589236
HSF2	0.0073576537
APH1B	0.0073559657
NECAP1	0.0073520313
GALNT7	0.007349269
KMT5A	0.007341867
GIGYF1	0.007340513
RGL2	0.0073402207
TICAM1	0.0073391222
TARBP1	0.00733684
ZNF358	0.0073355273
GPR27	0.0073310784
NAPG	0.0073304316
SH3GLB2	0.007329509
UGT8	0.0073257745
UBLCP1	0.0073222783
AP5B1	0.0073143532
SF3B3	0.007304914
SLC12A9	0.0073045553
TCOF1	0.0073042396
ZBTB7B	0.0072996262
C22orf39	0.0072974935
PCBP4	0.0072946222
ADAMTS2	0.007290136
KDM6A	0.0072884327
TBC1D14	0.007282929
SPON1	0.0072826874
PODXL2	0.007281023
CASK	0.00727931
SPIN1	0.007278884
UBXN2A	0.0072762063
MRPL24	0.0072700796
CETN3	0.007265343
API5	0.007263467
CENPB	0.007262331
CENPJ	0.0072605945
SHB	0.0072559468
TIGIT	0.0072525376
AOC3	0.0072522466
DLG5	0.007248728
PGAM2	0.0072487043
LCA5L	0.0072486536
TRIM14	0.0072411657
UGGT2	0.0072398377
RASEF	0.0072386
CDK10	0.007237211
ARMCX1	0.00723396
RRAS2	0.007232786
GRIN3B	0.007230673
NKIRAS2	0.0072243507
JAZF1	0.0072138533
DUSP10	0.007212709
FAM214B	0.0072122025
DNAJC13	0.0072045466
COQ9	0.0072031976
PIK3C2G	0.007200991
PPP1R9B	0.007193482
DLL4	0.007185948
CFB	0.0071777157
ZBTB21	0.0071766786
FBXO11	0.0071760695
TTL	0.007174093
RERGL	0.0071683032
SLAMF6	0.0071653705
ELP6	0.00716396
STEAP1	0.0071576247
GCAT	0.007157401
DPP8	0.0071559087
PTPRS	0.0071525783
MPHOSPH9	0.0071490663
TMX3	0.0071473974
TRPC4AP	0.0071461373
MRGPRF	0.0071425964
DOCK1	0.007140825
TRNAU1AP	0.0071381726
TGFB2	0.0071341186
FBXO33	0.0071295016
SNX14	0.0071287407
ABCA10	0.007124112
ATAD1	0.0071139685
ARHGEF9	0.0071124807
TMEM170A	0.0071102967
RFC3	0.007108284
LIG1	0.0071081487
ENO2	0.0071028327
SLC20A2	0.0070953914
CELSR1	0.007091734
MBD5	0.0070906365
PIEZO1	0.0070905453
PRADC1	0.007090191
NEURL1B	0.007086213
CCDC28A	0.0070858104
SENP7	0.007085494
TEKT4	0.007083966
THOC1	0.0070791566
MCC	0.0070772176
NBAS	0.007073458
PKP3	0.00707259
CLOCK	0.007067942
CLDN10	0.0070648897
CTDSPL2	0.0070629567
CEP85L	0.00705764
GCH1	0.007050489
GLTP	0.007050307
SIGLEC10	0.0070499144
ZBTB25	0.007047915
C1orf54	0.007046746
GBP3	0.0070455982
HMGXB4	0.0070429877
DPEP2	0.0070399377
TXNDC9	0.007039564
NMT2	0.0070381
COPS4	0.0070373085
ZNF511	0.0070370524
RNF216	0.007033754
BRI3BP	0.0070296167
ZNF141	0.0070272423
PPIE	0.007018094
PRR14L	0.007014617
FOXP4	0.0070028803
FBXO38	0.0070006354
NCAPD2	0.006993487
TRAF1	0.006992588
IL15RA	0.006990898
SS18	0.0069884234
WBP4	0.006970366
DIP2B	0.006968951
SH3BP1	0.0069680396
SPTA1	0.006967658
TMX2	0.006967406
SMAGP	0.006964343
DCDC2	0.006963353
SIN3A	0.006962473
FHL5	0.006960449
PIP5K1B	0.006957049
APBB2	0.006955417
ZFAND1	0.006947743
RAC3	0.0069469777
EHMT2	0.006944981
ARL6IP6	0.006943936
ELL	0.006941565
AP5M1	0.006941251
SGMS1	0.006940879
VPS13D	0.006940559
FAM53B	0.0069344575
VPS26B	0.0069320253
SMPD3	0.0069226283
VSIG2	0.0069207638
COL21A1	0.0069196965
PNKP	0.006919498
FRA10AC1	0.0069183987
MSI1	0.0069136275
HOGA1	0.0069135376
DNAJC5	0.006913114
SCN7A	0.0069043725
CDIPT	0.0068993145
UHRF2	0.0068990407
ALAD	0.0068983953
ARMC1	0.0068924543
SH3GL1	0.006891744
STK11	0.0068897707
GPS1	0.006889065
ARHGAP31	0.0068878606
GTF2A1	0.006886635
GAB3	0.006873366
NSMCE4A	0.0068699988
GPR132	0.006869854
DPH3	0.0068660714
SKI	0.006863303
PDP1	0.006859649
PTPRD	0.006858775
S1PR3	0.0068554915
ACY3	0.006844072
AK1	0.006841669
IFT52	0.0068384074
RPP25L	0.006834032
ZIC1	0.0068282234
SCAPER	0.0068261316
ADRB2	0.006825778
HSD17B7	0.0068255235
ADGRF1	0.0068247486
MRPL35	0.0068188924
C5orf30	0.006817714
TTLL9	0.006815798
EBAG9	0.0068151723
TPCN1	0.006813472
TMEM255B	0.0068123755
CWC27	0.006809483
LRRC41	0.006806604
SAMD12	0.00680607
PRR15	0.006795601
NADK2	0.0067946273
SPTLC3	0.0067917267
RNASE3	0.00679057
EZH1	0.0067902775
MYO18A	0.006785926
SLC7A6	0.0067835427
EXOC1	0.00678174
CYHR1	0.0067794533
C15orf40	0.006779183
NAA16	0.006777211
SNAI1	0.006775274
DACT3	0.0067750285
HIST4H4	0.006771684
ETV1	0.0067714173
CDK11B	0.006768186
ST6GALNAC1	0.006753899
NCAPG	0.0067471964
GSTM4	0.0067453645
TMEM9B	0.0067436565
GLYCTK	0.0067433333
UBXN7	0.006739643
WHAMM	0.0067374725
MTRF1L	0.006735973
DFFA	0.006728755
STAM	0.0067271814
KIF26B	0.006726778
TRIB2	0.00672416
PCNT	0.006722595
KBTBD11	0.0067192353
CEACAM6	0.0067182984
FKBP7	0.006706602
DPM1	0.00670508
HMGCR	0.0067042257
PLA2G4A	0.0067036604
DOCK7	0.006700198
TFF2	0.0066998363
HSPA4L	0.006696999
SUSD3	0.006696058
MPHOSPH6	0.0066933404
NAB1	0.006687875
BRIX1	0.006687082
HAO1	0.0066817156
TLCD2	0.0066767633
NDE1	0.0066762883
LAX1	0.0066688987
RTKN	0.0066663525
C12orf29	0.006664574
NACC2	0.006663481
HAO2	0.0066629853
RDH16	0.0066620256
SMURF2	0.0066616456
NSFL1C	0.006659617
ARMC9	0.0066594393
RPP38	0.0066576167
ARL14EP	0.0066523305
B3GNT7	0.00664906
CLK4	0.0066473815
ANKS4B	0.0066463873
MRPS2	0.006645653
ZNF487	0.0066399546
NTRK3	0.006639017
GAS2L3	0.006635407
ARID2	0.0066324575
LLPH	0.006631462
DTWD1	0.006631097
ECT2	0.006630718
ATP9A	0.0066301073
EHBP1	0.006628653
ARRDC1	0.0066270093
ZMIZ2	0.0066253063
CATIP	0.0066247447
NR1D2	0.006617321
WDR59	0.006616974
DCTN4	0.0066140704
RRP36	0.006612136
PPARGC1B	0.006608447
YIPF5	0.0066073854
CREBL2	0.0066073234
FBXO5	0.0066055465
MPV17	0.0066013653
IL11RA	0.0066011013
TTC26	0.006600198
CCDC115	0.0066001005
UBE3C	0.0065998924
PTGES3L	0.006599306
ATL2	0.006594734
FKBP14	0.006586444
CBR3	0.0065849437
ABHD4	0.0065845256
ZC3H6	0.0065818587
GCDH	0.0065773726
PCCA	0.006577316
KDM3B	0.006569604
GCNT1	0.006567013
MTG1	0.0065641035
FAM207A	0.0065630786
HNRNPUL2	0.0065623717
SMG7	0.0065577617
SCARF1	0.0065573854
LSS	0.0065501593
CEBPZOS	0.0065499633
CBR4	0.006549419
VWA3A	0.006539055
OXLD1	0.0065354737
FRMD6	0.006534128
SCUBE3	0.006532767
USF3	0.0065313955
ITPR3	0.0065312535
P2RX4	0.006530591
FBXO15	0.006529462
WIPF2	0.006524311
RABGEF1	0.0065236543
LNX1	0.006523526
BNC2	0.0065189544
HGSNAT	0.006516788
AK6	0.006516204
SURF2	0.0065152193
DERL2	0.00651297
ELOVL1	0.0065093506
CCDC130	0.0065087588
SACS	0.006506277
LPCAT4	0.006504189
MALL	0.006502963
ARMC8	0.006502285
PTBP2	0.0065005636
ST6GALNAC4	0.0064996458
ISG20L2	0.006492124
EXOSC7	0.0064906897
TSFM	0.0064905877
ACSL5	0.0064804833
BAG2	0.0064761224
SRD5A3	0.0064725964
TXNL4B	0.0064714006
SMARCAD1	0.0064704902
MFSD14B	0.006468941
CAB39L	0.006466963
GRB7	0.0064660716
QSER1	0.0064652264
EIF5AL1	0.006463987
PRKD2	0.006460685
TSC2	0.006458809
RBM28	0.0064574396
RRP1	0.0064546117
BARX2	0.006452654
ATP1B2	0.006452329
MLLT1	0.006451873
PPP1R16B	0.006451191
ENTPD5	0.0064487658
APOO	0.0064466563
HIST1H4H	0.0064433794
EXOC4	0.0064417273
TMEM185A	0.0064399685
TRIM52	0.0064354204
C12orf65	0.0064320685
RAD9A	0.0064283404
EMG1	0.0064265514
LRP1B	0.0064249174
SPTLC1	0.006423053
TMEM254	0.0064199376
C19orf25	0.006417491
EIF2AK3	0.00641698
WDR74	0.006415158
STC2	0.006414893
SLC14A1	0.006413198
SAMD1	0.0064104283
FRAT1	0.006399903
VPS41	0.006397782
CCNK	0.006396076
UGT3A1	0.006393268
SLC6A15	0.0063920235
GAR1	0.0063890186
NLK	0.006386502
FDXR	0.0063860887
POLD3	0.006380607
TNPO2	0.006379457
SAMD5	0.006376371
STARD4	0.006373143
HLX	0.006372528
SCARB1	0.006370629
UBE2Q1	0.006369382
EFTUD2	0.00636917
PIK3CA	0.0063685253
DUSP14	0.0063664997
IGFLR1	0.0063653444
CLECL1	0.006357991
GRIN2B	0.0063576205
QTRT1	0.006357004
RPL39L	0.00635619
MCMBP	0.0063516805
TIMM50	0.006349935
DTX3L	0.0063476143
HRC	0.006342306
CTXN3	0.0063420455
FANCI	0.0063412525
AKAP11	0.006337902
C1orf158	0.006337789
CCNO	0.006337538
DDA1	0.0063364143
SLC17A9	0.0063352757
VPS53	0.0063343816
EXOSC4	0.006329425
ABCD4	0.006327251
TAF1B	0.0063217552
PKD1	0.0063191005
FAM3D	0.006318796
DPEP1	0.0063186428
SRFBP1	0.006315569
DYRK2	0.0063114995
GOSR1	0.0063112383
MTMR4	0.0063112006
FUZ	0.0063101593
CYS1	0.006308867
RIC1	0.006308851
CSAD	0.006299523
CHRAC1	0.006299464
ZRANB1	0.0062933075
PEX2	0.0062922533
BSPRY	0.0062920386
INPP5A	0.006288034
TCTA	0.006285028
PTPN3	0.006284702
ARFGAP2	0.006282164
HAT1	0.0062818415
COL16A1	0.0062784944
TMEM214	0.0062777214
DHCR7	0.0062733223
METTL17	0.0062727886
IGSF3	0.0062724343
GNPNAT1	0.00627143
NR1I2	0.0062689874
PPP1R11	0.006267841
CIB2	0.0062666433
JADE2	0.00626585
LURAP1L	0.006264462
GSS	0.0062638326
LIN7C	0.006261695
ZNF552	0.0062584644
GNL2	0.006256465
SIPA1L3	0.006250747
ASCC2	0.00625016
FARSA	0.0062499787
ANKRD49	0.0062477416
STX8	0.006247627
FAM76B	0.0062411693
AFAP1L2	0.006236909
SAMD8	0.006234599
MINPP1	0.006233931
HARS	0.006233158
GOLPH3L	0.006232804
GLRX2	0.0062323334
GALNT6	0.0062316125
TMEM125	0.006230895
SFXN3	0.006229244
MIS18A	0.0062291506
EPS15L1	0.006226599
ACOT9	0.006224643
ZDHHC17	0.0062240334
CNOT8	0.006223983
ALKBH2	0.006222651
GDF11	0.006222317
TUSC2	0.006218462
POLR3K	0.0062134587
KIZ	0.006212685
TTPAL	0.006210339
MED1	0.006208273
PPWD1	0.0062063276
SLC39A4	0.006205788
LFNG	0.006205721
IFRD2	0.0062054177
TRAPPC12	0.0061984626
DHX38	0.0061982884
CLPX	0.0061974153
TBC1D32	0.006192442
PSMG3	0.006192387
STARD3	0.006190203
SLC25A42	0.0061897496
SHCBP1	0.006188687
TP53	0.006187528
CHAF1A	0.006184816
GDE1	0.0061842315
ZNF302	0.0061806836
NSL1	0.006175421
TBC1D9B	0.006174952
KIAA0895L	0.0061748344
MARVELD3	0.0061736894
LRRC4	0.006167976
SPEG	0.006159219
TRIM29	0.00615458
RPRD2	0.006152877
EP400	0.006145701
TMCC1	0.006144827
MARCH9	0.006143649
ICE1	0.006141305
IRX5	0.0061381897
VRK3	0.006137807
CEP95	0.006134059
MAMDC2	0.006133582
NIPSNAP3A	0.006127734
HIST1H2BN	0.0061270744
SNX21	0.0061261933
MLST8	0.0061248518
LRRC8B	0.0061224257
PLOD1	0.0061195153
ZNF516	0.0061178883
NABP2	0.0061164126
TP53I11	0.0061145094
FUNDC1	0.0061126268
ITIH4	0.0061118053
ADARB1	0.0061106062
EPB41L4A	0.006109416
DNAJB13	0.0061094
GPS2	0.006109318
SHC1	0.0061088745
GSTM2	0.006108736
TMED1	0.006107705
IFIT1B	0.0061060484
VHL	0.006105152
DGCR6	0.006104978
C18orf32	0.0061041056
PMM2	0.0061031273
DBT	0.006097322
TTC39B	0.0060965302
ZDHHC2	0.006096418
LRRN4CL	0.006093635
MALSU1	0.0060867183
LRCH4	0.0060862927
MBTD1	0.0060847257
SEMA6A	0.0060752495
ZDHHC4	0.0060741017
IPO9	0.00607341
SMC6	0.0060676257
GNL3L	0.006064202
CMTM4	0.0060635274
EGLN2	0.0060575386
TPGS1	0.006055808
KLHDC4	0.0060540144
SLITRK6	0.0060503185
HOXA5	0.0060477364
ENHO	0.0060476307
SEMA4B	0.0060447115
STAU2	0.006042416
TMEM120B	0.006042077
KMT2D	0.0060411165
GAS8	0.0060402732
PHF5A	0.006036474
TRRAP	0.0060357368
WDR19	0.0060357316
PALM	0.00603557
TGFBR1	0.006034863
WNT5A	0.0060346867
C10orf95	0.006032862
WDR45	0.0060312385
NID2	0.0060275514
ITIH5	0.006026972
C15orf39	0.0060255122
CARS2	0.006024608
PRELID3B	0.006023649
SCRG1	0.0060228156
SLC6A14	0.006020981
TNFRSF11A	0.0060206624
MIB2	0.006016082
STAP2	0.0060156835
TAF3	0.0060153077
MPP6	0.006007518
R3HCC1	0.0060009463
MATN2	0.006000922
POLK	0.0059983833
APPL2	0.0059960564
ABHD3	0.0059944014
GALNS	0.0059923036
SEZ6L2	0.005985953
LMNB2	0.0059853825
ULK3	0.0059801345
PRKCI	0.005978737
ACTR6	0.005974794
ZNF395	0.005974183
PAN3	0.005963413
NECAB1	0.005962396
SPRED1	0.0059607713
PCYT1A	0.005959481
TANGO2	0.005956123
EPB41L4B	0.0059512616
SEMA3G	0.005950885
ABCC1	0.005950067
MIF4GD	0.005942351
RNF186	0.005941311
JAGN1	0.0059401947
VCPIP1	0.0059368797
WDR12	0.005936523
ATG13	0.005934641
CORO2B	0.0059336224
NAGLU	0.0059312535
TCF7L1	0.005930525
DHRS4	0.0059291515
PPP1R32	0.005920715
TMUB2	0.005920493
FZD10	0.0059204553
PC	0.005919954
ANO9	0.0059114927
YTHDC2	0.005911062
DENND1C	0.005906797
MORN1	0.005905615
FGF18	0.0059024626
CEP44	0.0058978493
CYP4V2	0.0058976538
NKAIN4	0.005895063
SEC23B	0.0058947993
CLDN11	0.005894524
MMP12	0.005893096
CROCC	0.0058923974
PNO1	0.005892387
TGIF2	0.005890221
BET1	0.005888268
ALDH18A1	0.005885907
HLA-DOA	0.00588418
ONECUT1	0.0058831945
UBR1	0.005880804
CYSLTR2	0.0058806334
GFER	0.005878417
FAM13C	0.0058779377
MYZAP	0.0058774953
WDFY4	0.0058755022
IKZF2	0.0058667576
IL10RB	0.0058657513
C11orf21	0.0058647436
CGRRF1	0.0058609033
RPS6KA5	0.005857253
ANKRD35	0.0058571873
PDE3A	0.0058571734
TM2D3	0.0058529847
MID1	0.0058515784
FAM172A	0.0058513503
HES6	0.005848979
SUCNR1	0.005848033
KCTD9	0.0058469637
AUH	0.005846522
OSBPL2	0.0058444603
SOCS6	0.005842075
ITFG2	0.0058416054
MED31	0.0058395765
TULP3	0.005838592
ACSM3	0.005838133
HOXD8	0.005837923
PPP2R3C	0.005836601
PRR7	0.005836446
SIGLEC1	0.0058342963
NAGA	0.0058318763
GPM6A	0.005828653
NUP153	0.0058285072
TMEM170B	0.0058249445
LZIC	0.005819532
PRR11	0.00581867
ABHD14A	0.00580887
GPRC5B	0.0058069867
ICMT	0.005805
AMOTL1	0.005802656
STAC2	0.0058008744
NPNT	0.005799734
MGA	0.0057960902
CPSF3	0.005793991
BCAS1	0.0057887663
ZDHHC7	0.0057887184
RNF8	0.005788679
USB1	0.005788532
ZNF738	0.0057878327
TIAM1	0.0057826024
SZRD1	0.0057796063
TBK1	0.005779284
GAB2	0.005775011
MRFAP1L1	0.00577477
TTC33	0.0057746302
DNMT3A	0.0057725096
SLC27A3	0.0057688397
MYEOV	0.005768119
P3H4	0.005767212
KLHDC10	0.0057662074
STEAP3	0.0057650404
TP53BP2	0.0057584858
OTX1	0.005755928
MZF1	0.005755278
CCRL2	0.0057529155
FBXL15	0.0057498002
NTM	0.005749213
NSMAF	0.005748883
RASL11B	0.00574599
TUBG1	0.0057455534
HEATR5B	0.005744555
RHOV	0.0057412554
UBAP2L	0.005739731
CASKIN2	0.005729027
TRPM4	0.0057265693
NOC2L	0.005723436
REPS1	0.0057203826
CIDEC	0.0057182037
DNAJB2	0.0057159415
HOXB7	0.0057159415
CLCN7	0.0057018446
FAM193A	0.00570059
LRRC61	0.005698696
ILVBL	0.005697327
PPP6C	0.0056971367
SCAMP1	0.00569559
KIAA0100	0.0056935726
RHOJ	0.005692754
SLC17A3	0.005686788
E2F4	0.005686161
SLC22A6	0.0056859064
FCRL6	0.0056847553
DVL3	0.005683758
FHIT	0.0056821564
GSTM1	0.0056807557
SPDL1	0.005677615
SLC25A45	0.0056743505
GBA2	0.005671915
GMFB	0.005671211
IFT46	0.005668102
PCDH10	0.005665604
HIST1H3G	0.005665472
FOXA3	0.0056627123
NR1D1	0.005654732
PRR15L	0.005650407
C2orf49	0.0056411335
ZNF506	0.005640519
NGDN	0.0056386217
NCALD	0.005638387
WTIP	0.0056378744
ANAPC7	0.0056367577
HCAR3	0.005628276
UTP23	0.005626718
CAPS2	0.0056261416
FAM192A	0.0056254677
SP4	0.005623867
SH2D3C	0.005620274
ARHGAP17	0.005619904
CUL1	0.00561801
XRCC1	0.005612376
PCYT1B	0.00560744
NUDT15	0.005607395
GP2	0.005607352
PBX3	0.0056025395
BUB1	0.0056012184
ATPAF1	0.005597194
IRX1	0.0055950037
MLYCD	0.005590052
CPXM2	0.0055879382
IQCB1	0.005582921
EPHB4	0.005581179
BLOC1S4	0.0055741463
DESI2	0.005572236
UBL7	0.0055674566
SFI1	0.005566146
PPP1R13B	0.005565347
MAPKAP1	0.0055624223
ZBTB4	0.005557768
LETMD1	0.0055554938
YIPF6	0.0055547636
AQR	0.0055517224
NEURL1	0.0055515114
B4GALT4	0.0055507477
DLAT	0.0055477386
ZNF521	0.0055459905
SLC22A2	0.0055407477
RAPGEF6	0.0055387835
ZNF83	0.005537221
CLHC1	0.005536833
PRPSAP1	0.0055364356
CBFB	0.0055335667
TMEM167B	0.0055281105
PXYLP1	0.0055276765
FXN	0.0055276514
MRAS	0.0055258027
WDR77	0.0055240733
BSDC1	0.005523878
SLC5A12	0.00552205
SDF2	0.0055216863
MLC1	0.0055215387
RMND5A	0.00551786
MRPS28	0.0055172127
PPP1R35	0.0055160485
VTI1A	0.005514121
CREB3L3	0.0055132937
NOL11	0.0055067223
UNC50	0.0055039893
PCGF3	0.0055027246
AIMP2	0.005501039
SYT11	0.005500913
VARS	0.005499204
ZNF32	0.005495702
CARD11	0.0054932768
CDS2	0.005491547
SMPD2	0.0054872455
TMPRSS4	0.0054866504
NLRC4	0.005485425
NBPF1	0.0054850252
SOX5	0.005484759
NPLOC4	0.0054823332
MUC5B	0.005479326
PTPMT1	0.0054765623
LATS1	0.0054758266
DCPS	0.0054743737
CEP70	0.005473273
TMIGD3	0.0054722796
SGTB	0.005471558
UBE2W	0.00546925
GRB14	0.005469085
SCNM1	0.005467989
NFYC	0.005465703
KLHL28	0.005463497
DCAF11	0.0054576807
ZNF830	0.0054562525
KLHL42	0.005452705
GRIPAP1	0.005448769
TAF1	0.005448132
MAFK	0.0054403017
PLEKHG3	0.0054388153
LCMT1	0.00543589
RASL12	0.0054308497
CLYBL	0.005428116
MCOLN3	0.0054268003
IRAK2	0.005425403
STMN2	0.005424648
RNASEH1	0.005421517
COIL	0.0054204534
CXCR5	0.0054142727
BOP1	0.0054129967
NUAK2	0.0054120477
LSG1	0.005410062
AMTN	0.005408428
MARCH5	0.005408378
PLRG1	0.0054083215
HAND1	0.005406596
MAP3K4	0.0054018563
ATG14	0.0054017943
TM2D2	0.0053985463
ABCG8	0.0053979186
CNP	0.005392886
XPC	0.005392495
E2F1	0.00539103
PANK2	0.005390733
FBXW9	0.005388891
ZSWIM8	0.005387814
GLMP	0.0053803613
TMEM30B	0.005379521
CDT1	0.0053784386
DPP4	0.00537799
COX19	0.0053775567
DPYSL5	0.0053772368
HDAC5	0.0053762114
CEP68	0.005376011
MARVELD1	0.005372602
KCTD10	0.005371621
TSEN54	0.005369387
CFAP47	0.0053678607
RPGRIP1L	0.0053627007
CREB3	0.0053623524
MAP4K2	0.005357973
ATP9B	0.005357968
TNPO3	0.005357309
AP3M2	0.0053558177
UBA3	0.005355709
LCORL	0.0053502354
THOP1	0.0053479006
KPNA6	0.0053466563
MESP1	0.0053449078
MRPS27	0.0053424696
KLF11	0.0053392444
FCRL2	0.005338948
KIF2C	0.005334691
TMEM19	0.0053343126
DCUN1D1	0.0053281793
KCNN4	0.0053255567
PCCB	0.0053249127
ASXL2	0.0053192195
APOL2	0.0053190864
METAP1	0.005315409
FBXO36	0.00531221
CUTC	0.0053120176
RAB22A	0.0053114635
TINF2	0.005308985
RHPN1	0.005308591
PDCD11	0.005303543
ACADL	0.0052988105
DNTTIP1	0.0052976003
TRPT1	0.0052969367
ABHD12	0.005295019
PCIF1	0.00529491
KLF12	0.0052918415
EEF2K	0.0052905465
UTP18	0.005290526
MRPS24	0.005289066
SLCO4C1	0.005282796
NUDT9	0.0052822474
TRMT1	0.005281823
KIF4A	0.00528128
SLC9A9	0.005280721
LRCH3	0.005274683
SYS1	0.005273978
MANEA	0.005273581
CD2BP2	0.0052707153
